District_Name,Fiscal_Year,Fund_Code,Function_Code,School_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,Oct 11 Payroll,0,0,6.63,10/11/2019,J,1809, , ,,         ,                              ,                   ,20,105
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,October 25 Payroll,0,0,6.63,10/25/2019,J,1835, , ,,         ,                              ,                   ,20,124
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,Nov 8 Payroll,0,0,6.63,11/8/2019,J,1841, , ,,         ,                              ,                   ,20,146
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,Nov 22 Payroll & Rebate,0,0,6.63,11/26/2019,J,1851, , ,,         ,                              ,                   ,20,170
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,Dec 6 Payroll,0,0,6.63,12/6/2019,J,1856, , ,,         ,                              ,                   ,20,182
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,Dec 20 Payroll,0,0,6.63,12/20/2019,J,1857, , ,,         ,                              ,                   ,20,202
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,January 3 Payroll,0,0,6.63,1/6/2020,J,1860, , ,,         ,                              ,                   ,20,211
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,Jan 17 Payroll,0,0,6.63,1/29/2020,J,1863, , ,,         ,                              ,                   ,20,275
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,Jan 31 Payroll,0,0,6.63,2/13/2020,J,1866, , ,,         ,                              ,                   ,20,289
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,Feb 14 Payroll,0,0,6.63,2/25/2020,J,1868, , ,,         ,                              ,                   ,20,325
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,Feb 28 Payroll,0,0,6.63,2/28/2020,J,1869, , ,,         ,                              ,                   ,20,349
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,March 13 Payroll,0,0,6.63,3/25/2020,J,1870, , ,,         ,                              ,                   ,20,368
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,March 27 Payroll,0,0,6.63,3/31/2020,J,1871, , ,,         ,                              ,                   ,20,379
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,April 10 Payroll,0,0,6.63,4/10/2020,J,1872, , ,,         ,                              ,                   ,20,390
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,April 24 Payroll,0,0,6.63,4/23/2020,J,1875, , ,,         ,                              ,                   ,20,405
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,May 8 Payroll,0,0,6.63,5/19/2020,J,1878, , ,,         ,                              ,                   ,20,430
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,May 22 Fringe,0,0,6.63,5/22/2020,J,1879, , ,,         ,                              ,                   ,20,433
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,June 5 Payroll,0,0,6.63,6/18/2020,J,1884, , ,,         ,                              ,                   ,20,473
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,June 19 & June 22 Payrolls,0,0,6.63,6/19/2020,J,1886, , ,,         ,                              ,                   ,20,475
Delta/Greely School District,20,100,554,400,000,353,WORKER'S COMPENSATION,Adjusting Workers Comp Payable,0,0,-89.38,6/30/2020,J,1933, , ,,         ,                              ,                   ,20,543
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,July 5 Payroll,0,0,6.41,7/4/2019,J,1747, , ,,         ,                              ,                   ,20,4
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,July 19 Payroll,0,0,6.41,7/18/2019,J,1748, , ,,         ,                              ,                   ,20,9
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,August 2 Payroll,0,0,6.41,8/1/2019,J,1750, , ,,         ,                              ,                   ,20,20
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Aug 16 Payroll,0,0,6.41,8/28/2019,J,1766, , ,,         ,                              ,                   ,20,48
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,August 30 Payroll,0,0,6.41,8/29/2019,J,1767, , ,,         ,                              ,                   ,20,53
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Sept 13 Payroll,0,0,6.41,9/13/2019,J,1768, , ,,         ,                              ,                   ,20,71
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Sept 27 Payroll,0,0,6.41,10/3/2019,J,1808, , ,,         ,                              ,                   ,20,97
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Oct 11 Payroll,0,0,6.41,10/11/2019,J,1809, , ,,         ,                              ,                   ,20,105
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,October 25 Payroll,0,0,6.41,10/25/2019,J,1835, , ,,         ,                              ,                   ,20,124
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Nov 8 Payroll,0,0,6.41,11/8/2019,J,1841, , ,,         ,                              ,                   ,20,146
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Nov 22 Payroll & Rebate,0,0,6.41,11/26/2019,J,1851, , ,,         ,                              ,                   ,20,170
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Dec 6 Payroll,0,0,6.41,12/6/2019,J,1856, , ,,         ,                              ,                   ,20,182
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Dec 20 Payroll,0,0,6.41,12/20/2019,J,1857, , ,,         ,                              ,                   ,20,202
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,January 3 Payroll,0,0,6.41,1/6/2020,J,1860, , ,,         ,                              ,                   ,20,211
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Jan 17 Payroll,0,0,6.41,1/29/2020,J,1863, , ,,         ,                              ,                   ,20,275
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Jan 31 Payroll,0,0,6.41,2/13/2020,J,1866, , ,,         ,                              ,                   ,20,289
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Feb 14 Payroll,0,0,6.41,2/25/2020,J,1868, , ,,         ,                              ,                   ,20,325
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,Feb 28 Payroll,0,0,6.41,2/28/2020,J,1869, , ,,         ,                              ,                   ,20,349
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,March 13 Payroll,0,0,6.41,3/25/2020,J,1870, , ,,         ,                              ,                   ,20,368
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,March 27 Payroll,0,0,6.41,3/31/2020,J,1871, , ,,         ,                              ,                   ,20,379
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,April 10 Payroll,0,0,6.41,4/10/2020,J,1872, , ,,         ,                              ,                   ,20,390
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,April 24 Payroll,0,0,6.41,4/23/2020,J,1875, , ,,         ,                              ,                   ,20,405
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,May 8 Payroll,0,0,6.41,5/19/2020,J,1878, , ,,         ,                              ,                   ,20,430
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,May 22 Fringe,0,0,6.41,5/22/2020,J,1879, , ,,         ,                              ,                   ,20,433
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,June 5 Payroll,0,0,6.41,6/18/2020,J,1884, , ,,         ,                              ,                   ,20,473
Delta/Greely School District,20,100,554,400,000,354,FICA CONTRIBUTION,June 19 & June 22 Payrolls,0,0,6.41,6/19/2020,J,1886, , ,,         ,                              ,                   ,20,475
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,July 5 Payroll,0,0,55.55,7/4/2019,J,1747, , ,,         ,                              ,                   ,20,4
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,July 19 Payroll,0,0,55.55,7/18/2019,J,1748, , ,,         ,                              ,                   ,20,9
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,August 2 Payroll,0,0,55.55,8/1/2019,J,1750, , ,,         ,                              ,                   ,20,20
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Aug 16 Payroll,0,0,55.55,8/28/2019,J,1766, , ,,         ,                              ,                   ,20,48
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,August 30 Payroll,0,0,55.55,8/29/2019,J,1767, , ,,         ,                              ,                   ,20,53
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Sept 13 Payroll,0,0,55.55,9/13/2019,J,1768, , ,,         ,                              ,                   ,20,71
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Sept 27 Payroll,0,0,55.55,10/3/2019,J,1808, , ,,         ,                              ,                   ,20,97
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Oct 11 Payroll,0,0,55.55,10/11/2019,J,1809, , ,,         ,                              ,                   ,20,105
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,October 25 Payroll,0,0,55.55,10/25/2019,J,1835, , ,,         ,                              ,                   ,20,124
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Nov 8 Payroll,0,0,55.55,11/8/2019,J,1841, , ,,         ,                              ,                   ,20,146
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Nov 22 Payroll & Rebate,0,0,55.55,11/26/2019,J,1851, , ,,         ,                              ,                   ,20,170
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Dec 6 Payroll,0,0,55.55,12/6/2019,J,1856, , ,,         ,                              ,                   ,20,182
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Dec 20 Payroll,0,0,55.55,12/20/2019,J,1857, , ,,         ,                              ,                   ,20,202
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,January 3 Payroll,0,0,55.55,1/6/2020,J,1860, , ,,         ,                              ,                   ,20,211
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Jan 17 Payroll,0,0,55.55,1/29/2020,J,1863, , ,,         ,                              ,                   ,20,275
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Jan 31 Payroll,0,0,55.55,2/13/2020,J,1866, , ,,         ,                              ,                   ,20,289
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Feb 14 Payroll,0,0,55.55,2/25/2020,J,1868, , ,,         ,                              ,                   ,20,325
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,Feb 28 Payroll,0,0,55.55,2/28/2020,J,1869, , ,,         ,                              ,                   ,20,349
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,March 13 Payroll,0,0,55.55,3/25/2020,J,1870, , ,,         ,                              ,                   ,20,368
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,March 27 Payroll,0,0,55.55,3/31/2020,J,1871, , ,,         ,                              ,                   ,20,379
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,April 10 Payroll,0,0,55.55,4/10/2020,J,1872, , ,,         ,                              ,                   ,20,390
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,April 24 Payroll,0,0,55.55,4/23/2020,J,1875, , ,,         ,                              ,                   ,20,405
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,May 8 Payroll,0,0,55.55,5/19/2020,J,1878, , ,,         ,                              ,                   ,20,430
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,May 22 Fringe,0,0,55.55,5/22/2020,J,1879, , ,,         ,                              ,                   ,20,433
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,June 5 Payroll,0,0,55.55,6/18/2020,J,1884, , ,,         ,                              ,                   ,20,473
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,June 19 & June 22 Payrolls,0,0,55.55,6/19/2020,J,1886, , ,,         ,                              ,                   ,20,475
Delta/Greely School District,20,100,554,400,000,355,RETIREMENT - TRS,TRS On-behalf,0,0,2075.2,6/30/2020,J,1937, , ,,         ,                              ,                   ,20,543
Delta/Greely School District,20,100,554,450,000,320,NON-CERTIFICATED SALARIES,Aug 16 Payroll,0,0,538.77,8/28/2019,J,1766, , ,,         ,                              ,                   ,20,48
Delta/Greely School District,20,100,554,450,000,320,NON-CERTIFICATED SALARIES,August 30 Payroll,0,0,681.23,8/29/2019,J,1767, , ,,         ,                              ,                   ,20,53
Delta/Greely School District,20,100,554,450,000,320,NON-CERTIFICATED SALARIES,Sept 13 Payroll,0,0,690.14,9/13/2019,J,1768, , ,,         ,                              ,                   ,20,71
Delta/Greely School District,20,100,554,450,000,320,NON-CERTIFICATED SALARIES,Sept 27 Payroll,0,0,601.09,10/3/2019,J,1808, , ,,         ,                              ,                   ,20,97
Delta/Greely School District,20,100,554,450,000,320,NON-CERTIFICATED SALARIES,Oct 11 Payroll,0,0,676.78,10/11/2019,J,1809, , ,,         ,                              ,                   ,20,105
Delta/Greely School District,20,100,554,450,000,320,NON-CERTIFICATED SALARIES,October 25 Payroll,0,0,667.87,10/25/2019,J,1835, , ,,         ,                              ,                   ,20,124
Delta/Greely School District,20,100,554,450,000,320,NON-CERTIFICATED SALARIES,Nov 8 Payroll,0,0,667.87,11/8/2019,J,1841, , ,,         ,                              ,                   ,20,146
Delta/Greely School District,20,100,554,450,000,320,NON-CERTIFICATED SALARIES,Nov 22 Payroll & Rebate,0,0,667.87,11/26/2019,J,1851, , ,,         ,                              ,                   ,20,170
Delta/Greely School District,20,100,554,450,000,320,NON-CERTIFICATED SALARIES,March 13 Payroll,0,0,33.3,3/25/2020,J,1870, , ,,         ,                              ,                   ,20,368
Delta/Greely School District,20,100,554,450,000,320,NON-CERTIFICATED SALARIES,March 27 Payroll,0,0,115.77,3/31/2020,J,1871, , ,,         ,                              ,                   ,20,379
Delta/Greely School District,20,100,554,450,000,320,NON-CERTIFICATED SALARIES,June 19 & June 22 Payrolls,0,0,262.08,6/19/2020,J,1886, , ,,         ,                              ,                   ,20,475
