District_Name,Fiscal_Year,Fund_Code,Org,Account,Object_Code,Project,Doc_Line_Number,Description,Invoice_Date,Date,Period,Vendor_Name,Amount
Valdez City School District,20,100,99,600,452,,PO  57225   6,"BRKFST, LUNCH & DINNER",7/1/2019,7/1/2019,0620,"  3682 CHAFER, CRAIG A",45.00
Valdez City School District,20,100,99,600,452,,PO  57225   7,SHERWIN WILLIAMS,7/1/2019,7/1/2019,0620,"  3682 CHAFER, CRAIG A","1,487.20"
Valdez City School District,20,100,99,600,452,,PO  57226   1,"BKFST, LUNCH & DINNER",7/1/2019,7/1/2019,0620,"   169 NGUYEN, BINH T",45.00
Valdez City School District,20,100,99,600,452,,PO  57235   2,DRILL BIT,7/1/2019,7/1/2019,0620,"  3682 CHAFER, CRAIG A",12.07
Valdez City School District,20,100,99,600,452,,PO  57235   2,DRILL BIT,7/1/2019,7/1/2019,0620,"  3682 CHAFER, CRAIG A",-12.07
Valdez City School District,20,100,99,600,452,,PO  57237   1,DRILL BIT AND SCREWS,7/1/2019,7/1/2019,0620,   245 HARRIS SAND & GRAVEL INC,12.07
Valdez City School District,20,100,99,600,453,,CL  36150   1,GOO GONE 1QT REMOVER,7/1/2019,7/3/2019,0719,   759 GRAINGER ELECTRIC,32.70
Valdez City School District,20,100,99,600,453,,CL  36150   1,GOO GONE 1QT REMOVER,7/1/2019,7/3/2019,0719,   759 GRAINGER ELECTRIC,-32.70
Valdez City School District,20,100,99,600,453,,CL  36150   2,GOO GONE ADHESIVE RMVR,7/1/2019,7/2/2019,0719,   759 GRAINGER ELECTRIC,45.84
Valdez City School District,20,100,99,600,453,,CL  36150   2,GOO GONE ADHESIVE RMVR,7/1/2019,7/2/2019,0719,   759 GRAINGER ELECTRIC,-45.84
Valdez City School District,20,100,99,600,453,,CL  36150   3,MEDIUM DISPOSABLE GLOVES,7/1/2019,7/2/2019,0719,   759 GRAINGER ELECTRIC,98.00
Valdez City School District,20,100,99,600,453,,CL  36150   3,MEDIUM DISPOSABLE GLOVES,7/1/2019,7/2/2019,0719,   759 GRAINGER ELECTRIC,-98.00
Valdez City School District,20,100,99,600,453,,CL  36150   4,LARGE DISPOSABLE GLOVES,7/1/2019,7/2/2019,0719,   759 GRAINGER ELECTRIC,49.40
Valdez City School District,20,100,99,600,453,,CL  36150   4,LARGE DISPOSABLE GLOVES,7/1/2019,7/2/2019,0719,   759 GRAINGER ELECTRIC,-49.40
Valdez City School District,20,100,99,600,453,,CL  36150   5,SMALL DISPOSABLE GLOVES,7/1/2019,7/2/2019,0719,   759 GRAINGER ELECTRIC,49.00
Valdez City School District,20,100,99,600,453,,CL  36150   5,SMALL DISPOSABLE GLOVES,7/1/2019,7/2/2019,0719,   759 GRAINGER ELECTRIC,-49.00
Valdez City School District,20,100,99,600,453,,PO  54016   1,RUBBERMAID MEGA BRUTE,7/1/2019,7/1/2019,0719,   476 VERITIV OPERATING COMPANY,"1,785.00"
Valdez City School District,20,100,99,600,453,,PO  54022   1,GOO GONE ADHESIVE RMVR,7/1/2019,7/1/2019,0719,   759 GRAINGER ELECTRIC,45.84
Valdez City School District,20,100,99,600,453,,PO  54022   2,GOO GONE 1QT REMOVER,7/1/2019,7/1/2019,0719,   759 GRAINGER ELECTRIC,32.70
Valdez City School District,20,100,99,600,453,,PO  54022   3,MEDIUM DISPOSABLE GLOVES,7/1/2019,7/1/2019,0719,   759 GRAINGER ELECTRIC,98.00
Valdez City School District,20,100,99,600,453,,PO  54022   4,LARGE DISPOSABLE GLOVES,7/1/2019,7/1/2019,0719,   759 GRAINGER ELECTRIC,49.40
Valdez City School District,20,100,99,600,453,,PO  54022   5,SMALL DISPOSABLE GLOVES,7/1/2019,7/1/2019,0719,   759 GRAINGER ELECTRIC,49.00
Valdez City School District,20,100,99,600,453,,PO  54063   1,WAXIE SNGLSSS FLR FNSH,7/1/2019,7/1/2019,0719,    52 WAXIE'S SANITARY SUPPLY,907.50
Valdez City School District,20,100,99,600,453,,PO  54063   2,WAXIE DST MOP TRTMNT,7/1/2019,7/1/2019,0719,    52 WAXIE'S SANITARY SUPPLY,27.01
Valdez City School District,20,100,99,600,453,,PO  54063   3,WXIE #524 BIG COTTON DST,7/1/2019,7/1/2019,0719,    52 WAXIE'S SANITARY SUPPLY,99.96
Valdez City School District,20,100,99,600,453,,PO  54063   4,WXIE #536 BIG COTTON DUST,7/1/2019,7/1/2019,0719,    52 WAXIE'S SANITARY SUPPLY,144.42
Valdez City School District,20,100,99,600,453,,PO  54063   7,WAXIE SNGLSS FLR FNSH,7/1/2019,7/1/2019,0719,    52 WAXIE'S SANITARY SUPPLY,605.00
Valdez City School District,20,100,99,600,453,,PO  54066   1,12x24x2 FILTER,7/1/2019,7/1/2019,0719,  1622 FERGUSON ENTERPISES INC #3017,90.36
Valdez City School District,20,100,99,600,453,,PO  54066   1,12x24x2 FILTER,7/1/2019,7/1/2019,0719,  1622 FERGUSON ENTERPISES INC #3017,-90.36
Valdez City School District,20,100,99,600,453,,PO  54091   1,"20"" RED BUFFING PADS 5PK",7/1/2019,7/1/2019,0719,   759 GRAINGER ELECTRIC,389.85
Valdez City School District,20,100,99,600,453,,PO  54091   2,"20"" BLACK STRIPPING PADS",7/1/2019,7/1/2019,0719,   759 GRAINGER ELECTRIC,480.50
Valdez City School District,20,100,99,600,453,,CL  36168   1,RUBBERMAID MEGA BRUTE,7/1/2019,7/29/2019,0819,   476 VERITIV OPERATING COMPANY,"1,785.00"
Valdez City School District,20,100,99,600,453,,CL  36168   1,RUBBERMAID MEGA BRUTE,7/1/2019,7/29/2019,0819,   476 VERITIV OPERATING COMPANY,"-1,785.00"
Valdez City School District,20,100,99,600,453,,CL  36209   1,FREIGHT FOR TRASH CARTS,7/1/2019,7/26/2019,0819,"   249 CARLILE TRANSPORTATION SYSTEMS, INC.",245.46
Valdez City School District,20,100,99,600,453,,CL  36209   1,FREIGHT FOR TRASH CARTS,7/1/2019,7/26/2019,0819,"   249 CARLILE TRANSPORTATION SYSTEMS, INC.",-245.46
Valdez City School District,20,100,99,600,453,,CL  36210   1,FREIGHT (WAXIE),7/1/2019,8/2/2019,0819,    43 C.A.T. TRANSPORTATION,102.00
Valdez City School District,20,100,99,600,453,,CL  36210   1,FREIGHT (WAXIE),7/1/2019,8/2/2019,0819,    43 C.A.T. TRANSPORTATION,-102.00
Valdez City School District,20,100,99,600,453,,CL  36210   2,FREIGHT (WAXIE),7/1/2019,7/26/2019,0819,    43 C.A.T. TRANSPORTATION,150.00
Valdez City School District,20,100,99,600,453,,CL  36210   2,FREIGHT (WAXIE),7/1/2019,7/26/2019,0819,    43 C.A.T. TRANSPORTATION,-150.00
Valdez City School District,20,100,99,600,453,,CL  36211   1,DISIFECTANT RELIABLE,7/1/2019,7/30/2019,0819,   476 VERITIV OPERATING COMPANY,105.00
Valdez City School District,20,100,99,600,453,,CL  36211   1,DISIFECTANT RELIABLE,7/1/2019,7/30/2019,0819,   476 VERITIV OPERATING COMPANY,-105.00
Valdez City School District,20,100,99,600,453,,CL  36211   2,DISINFECTANT EASY PAKS,7/1/2019,7/30/2019,0819,   476 VERITIV OPERATING COMPANY,271.60
Valdez City School District,20,100,99,600,453,,CL  36211   2,DISINFECTANT EASY PAKS,7/1/2019,7/30/2019,0819,   476 VERITIV OPERATING COMPANY,-271.60
Valdez City School District,20,100,99,600,453,,CL  36211   3,SHIPPING & HANDLING,7/1/2019,7/30/2019,0819,   476 VERITIV OPERATING COMPANY,89.95
Valdez City School District,20,100,99,600,453,,CL  36211   3,SHIPPING & HANDLING,7/1/2019,7/30/2019,0819,   476 VERITIV OPERATING COMPANY,-89.95
Valdez City School District,20,100,99,600,453,,CL  36236   7,SUNGLASS FLOOR FINISH,7/1/2019,7/1/2019,0819,  3164 BANK OF AMERICA,60.50
Valdez City School District,20,100,99,600,453,,CL  36236   7,SUNGLASS FLOOR FINISH,7/1/2019,7/1/2019,0819,  3164 BANK OF AMERICA,-60.50
Valdez City School District,20,100,99,600,453,,CL  36236   8,18-IN LOCKABLE ALUM,7/1/2019,7/1/2019,0819,  3164 BANK OF AMERICA,36.75
Valdez City School District,20,100,99,600,453,,CL  36236   8,18-IN LOCKABLE ALUM,7/1/2019,7/1/2019,0819,  3164 BANK OF AMERICA,-36.75
Valdez City School District,20,100,99,600,453,,CL  36236   9,71-IN TELESC ALUM HANDLE,7/1/2019,7/1/2019,0819,  3164 BANK OF AMERICA,28.87
Valdez City School District,20,100,99,600,453,,CL  36236   9,71-IN TELESC ALUM HANDLE,7/1/2019,7/1/2019,0819,  3164 BANK OF AMERICA,-28.87
Valdez City School District,20,100,99,600,453,,CL  36236  10,TRANSPORTATION SURCHARGE,7/1/2019,7/1/2019,0819,  3164 BANK OF AMERICA,7.75
Valdez City School District,20,100,99,600,453,,CL  36236  10,TRANSPORTATION SURCHARGE,7/1/2019,7/1/2019,0819,  3164 BANK OF AMERICA,-7.75
Valdez City School District,20,100,99,600,453,,CL  36237   1,"20"" RED BUFFING PADS 5PK",7/1/2019,7/23/2019,0819,   759 GRAINGER ELECTRIC,389.85
Valdez City School District,20,100,99,600,453,,CL  36237   1,"20"" RED BUFFING PADS 5PK",7/1/2019,7/23/2019,0819,   759 GRAINGER ELECTRIC,-389.85
Valdez City School District,20,100,99,600,453,,CL  36237   2,"20"" BLACK STRIPPING PADS",7/1/2019,7/23/2019,0819,   759 GRAINGER ELECTRIC,480.50
Valdez City School District,20,100,99,600,453,,CL  36237   2,"20"" BLACK STRIPPING PADS",7/1/2019,7/23/2019,0819,   759 GRAINGER ELECTRIC,-480.50
Valdez City School District,20,100,99,600,453,,CL  36241   1,CARPET CLEANER,7/1/2019,7/23/2019,0819,   476 VERITIV OPERATING COMPANY,554.46
Valdez City School District,20,100,99,600,453,,CL  36241   1,CARPET CLEANER,7/1/2019,7/23/2019,0819,   476 VERITIV OPERATING COMPANY,-554.46
Valdez City School District,20,100,99,600,453,,CL  36241   2,Credit for being over charged,7/1/2019,7/25/2019,0819,   476 VERITIV OPERATING COMPANY,-117.66
Valdez City School District,20,100,99,600,453,,CL  36284   1,U24078 PEACH HAND SOAP,7/1/2019,8/22/2019,0819,   476 VERITIV OPERATING COMPANY,"1,343.00"
Valdez City School District,20,100,99,600,453,,CL  36284   1,U24078 PEACH HAND SOAP,7/1/2019,8/22/2019,0819,   476 VERITIV OPERATING COMPANY,"-1,343.00"
Valdez City School District,20,100,99,600,453,,CL  36285   1,7-10 GAL TRASH BAGS,7/1/2019,8/22/2019,0819,   759 GRAINGER ELECTRIC,62.12
Valdez City School District,20,100,99,600,453,,CL  36285   1,7-10 GAL TRASH BAGS,7/1/2019,8/22/2019,0819,   759 GRAINGER ELECTRIC,-62.12
Valdez City School District,20,100,99,600,453,,CL  36307   1,DELIVERY FROM C.A.T.,7/1/2019,8/20/2019,0819,    43 C.A.T. TRANSPORTATION,102.00
Valdez City School District,20,100,99,600,453,,CL  36307   1,DELIVERY FROM C.A.T.,7/1/2019,8/20/2019,0819,    43 C.A.T. TRANSPORTATION,-102.00
Valdez City School District,20,100,99,600,453,,CL  36342   1,MEDIUM DUTY MICROFIBER,7/1/2019,8/19/2019,0819,   759 GRAINGER ELECTRIC,140.31
Valdez City School District,20,100,99,600,453,,CL  36342   1,MEDIUM DUTY MICROFIBER,7/1/2019,8/19/2019,0819,   759 GRAINGER ELECTRIC,-140.31
Valdez City School District,20,100,99,600,453,,PO  54204   1,SUNGLASS FLOOR FINISH,7/1/2019,7/1/2019,0819,    52 WAXIE'S SANITARY SUPPLY,60.50
Valdez City School District,20,100,99,600,453,,PO  54204   2,18-IN LOCKABLE ALUM,7/1/2019,7/1/2019,0819,    52 WAXIE'S SANITARY SUPPLY,36.75
Valdez City School District,20,100,99,600,453,,PO  54204   3,71-IN TELESC ALUM HANDLE,7/1/2019,7/1/2019,0819,    52 WAXIE'S SANITARY SUPPLY,28.87
Valdez City School District,20,100,99,600,453,,PO  54204   4,TRANSPORTATION SURCHARGE,7/1/2019,7/1/2019,0819,    52 WAXIE'S SANITARY SUPPLY,7.75
Valdez City School District,20,100,99,600,453,,PO  54210   1,FREIGHT FOR TRASH CARTS,7/1/2019,7/1/2019,0819,"   249 CARLILE TRANSPORTATION SYSTEMS, INC.",245.46
Valdez City School District,20,100,99,600,453,,PO  54211   1,FREIGHT (WAXIE),7/1/2019,7/1/2019,0819,    43 C.A.T. TRANSPORTATION,102.00
Valdez City School District,20,100,99,600,453,,PO  54212   1,DISIFECTANT RELIABLE,7/1/2019,7/1/2019,0819,   476 VERITIV OPERATING COMPANY,105.00
Valdez City School District,20,100,99,600,453,,PO  54212   2,DISINFECTANT EASY PAKS,7/1/2019,7/1/2019,0819,   476 VERITIV OPERATING COMPANY,271.60
Valdez City School District,20,100,99,600,453,,PO  54212   3,SHIPPING & HANDLING,7/1/2019,7/1/2019,0819,   476 VERITIV OPERATING COMPANY,89.95
Valdez City School District,20,100,99,600,453,,PO  54213   1,WAXIE FLOOR FINISH,7/1/2019,7/1/2019,0819,    52 WAXIE'S SANITARY SUPPLY,847.00
Valdez City School District,20,100,99,600,453,,PO  54213   2,MICROFIBER FINISH PAD,7/1/2019,7/1/2019,0819,    52 WAXIE'S SANITARY SUPPLY,15.93
Valdez City School District,20,100,99,600,453,,PO  54214   1,FREIGHT (WAXIE),7/1/2019,7/1/2019,0819,    43 C.A.T. TRANSPORTATION,150.00
Valdez City School District,20,100,99,600,453,,PO  54227   1,U24078 PEACH HAND SOAP,7/1/2019,7/1/2019,0819,   476 VERITIV OPERATING COMPANY,"1,343.00"
Valdez City School District,20,100,99,600,453,,PO  54235   1,MEDIUM DUTY MICROFIBER,7/1/2019,7/1/2019,0819,   759 GRAINGER ELECTRIC,140.31
Valdez City School District,20,100,99,600,453,,PO  54252   1,CARPET CLEANER,7/1/2019,7/1/2019,0819,   476 VERITIV OPERATING COMPANY,554.46
Valdez City School District,20,100,99,600,453,,PO  54292   1,7-10 GAL TRASH BAGS,7/1/2019,7/1/2019,0819,   759 GRAINGER ELECTRIC,62.12
Valdez City School District,20,100,99,600,453,,PO  54366   1,DELIVERY FROM C.A.T.,7/1/2019,7/1/2019,0819,    43 C.A.T. TRANSPORTATION,102.00
Valdez City School District,20,100,99,600,453,,CL  36363   1,WAXIE SNGLSSS FLR FNSH,7/1/2019,7/31/2019,0919,    52 WAXIE'S SANITARY SUPPLY,907.50
Valdez City School District,20,100,99,600,453,,CL  36363   1,WAXIE SNGLSSS FLR FNSH,7/1/2019,7/31/2019,0919,    52 WAXIE'S SANITARY SUPPLY,-907.50
Valdez City School District,20,100,99,600,453,,CL  36363   2,WAXIE DST MOP TRTMNT,7/1/2019,7/17/2019,0919,    52 WAXIE'S SANITARY SUPPLY,27.01
Valdez City School District,20,100,99,600,453,,CL  36363   2,WAXIE DST MOP TRTMNT,7/1/2019,7/17/2019,0919,    52 WAXIE'S SANITARY SUPPLY,-27.01
Valdez City School District,20,100,99,600,453,,CL  36363   3,WXIE #524 BIG COTTON DST,7/1/2019,7/17/2019,0919,    52 WAXIE'S SANITARY SUPPLY,99.96
Valdez City School District,20,100,99,600,453,,CL  36363   3,WXIE #524 BIG COTTON DST,7/1/2019,7/17/2019,0919,    52 WAXIE'S SANITARY SUPPLY,-99.96
Valdez City School District,20,100,99,600,453,,CL  36363   4,WXIE #536 BIG COTTON DUST,7/1/2019,7/17/2019,0919,    52 WAXIE'S SANITARY SUPPLY,144.42
Valdez City School District,20,100,99,600,453,,CL  36363   4,WXIE #536 BIG COTTON DUST,7/1/2019,7/17/2019,0919,    52 WAXIE'S SANITARY SUPPLY,-144.42
Valdez City School District,20,100,99,600,453,,CL  36363   7,WAXIE SNGLSS FLR FNSH,7/1/2019,7/17/2019,0919,    52 WAXIE'S SANITARY SUPPLY,605.00
Valdez City School District,20,100,99,600,453,,CL  36363   7,WAXIE SNGLSS FLR FNSH,7/1/2019,7/17/2019,0919,    52 WAXIE'S SANITARY SUPPLY,-605.00
Valdez City School District,20,100,99,600,453,,CL  36504   1,WAXIE FLOOR FINISH,7/1/2019,7/1/2019,0919,  3164 BANK OF AMERICA,847.00
Valdez City School District,20,100,99,600,453,,CL  36504   1,WAXIE FLOOR FINISH,7/1/2019,7/1/2019,0919,  3164 BANK OF AMERICA,-847.00
Valdez City School District,20,100,99,600,453,,CL  36504   2,MICROFIBER FINISH PAD,7/1/2019,7/1/2019,0919,  3164 BANK OF AMERICA,15.93
Valdez City School District,20,100,99,600,453,,CL  36504   2,MICROFIBER FINISH PAD,7/1/2019,7/1/2019,0919,  3164 BANK OF AMERICA,-15.93
Valdez City School District,20,100,99,600,453,,CL  36526  10,DISPOSABLE GLOVES SZ M,7/1/2019,9/19/2019,0919,   759 GRAINGER ELECTRIC,196.00
Valdez City School District,20,100,99,600,453,,CL  36526  10,DISPOSABLE GLOVES SZ M,7/1/2019,9/19/2019,0919,   759 GRAINGER ELECTRIC,-196.00
Valdez City School District,20,100,99,600,453,,PO  54487   1,TRASH BAG LINER,7/1/2019,7/1/2019,0919,   759 GRAINGER ELECTRIC,29.64
Valdez City School District,20,100,99,600,453,,PO  54586   1,STRIDE & CREW CLEANER,7/1/2019,7/1/2019,0919,   476 VERITIV OPERATING COMPANY,"2,309.40"
Valdez City School District,20,100,99,600,453,,PO  54586   2,STRIDE & CREW CLEANER,7/1/2019,7/1/2019,0919,   476 VERITIV OPERATING COMPANY,604.80
Valdez City School District,20,100,99,600,453,,PO  54586   3,STRIDE & CREW CLEANER,7/1/2019,7/1/2019,0919,   476 VERITIV OPERATING COMPANY,539.40
Valdez City School District,20,100,99,600,453,,PO  54605   1,DISPOSABLE GLOVES SZ M,7/1/2019,7/1/2019,0919,   759 GRAINGER ELECTRIC,196.00
Valdez City School District,20,100,99,600,453,,CL  36547   1,TRASH BAG LINER,7/1/2019,9/11/2019,1019,   759 GRAINGER ELECTRIC,29.64
Valdez City School District,20,100,99,600,453,,CL  36547   1,TRASH BAG LINER,7/1/2019,9/11/2019,1019,   759 GRAINGER ELECTRIC,-29.64
Valdez City School District,20,100,99,600,453,,CL  36589   2,"18""W SQUEEGEE W/HANDLE",7/1/2019,10/3/2019,1019,   759 GRAINGER ELECTRIC,67.75
Valdez City School District,20,100,99,600,453,,CL  36589   2,"18""W SQUEEGEE W/HANDLE",7/1/2019,10/3/2019,1019,   759 GRAINGER ELECTRIC,-67.75
Valdez City School District,20,100,99,600,453,,CL  36646   1,DUST MOP TREATMENT,7/1/2019,10/4/2019,1019,    52 WAXIE'S SANITARY SUPPLY,54.02
Valdez City School District,20,100,99,600,453,,CL  36646   1,DUST MOP TREATMENT,7/1/2019,10/4/2019,1019,    52 WAXIE'S SANITARY SUPPLY,-54.02
Valdez City School District,20,100,99,600,453,,CL  36646   2,SHOWER TUB TILE FOAM GUN,7/1/2019,10/4/2019,1019,    52 WAXIE'S SANITARY SUPPLY,176.91
Valdez City School District,20,100,99,600,453,,CL  36646   2,SHOWER TUB TILE FOAM GUN,7/1/2019,10/4/2019,1019,    52 WAXIE'S SANITARY SUPPLY,-176.91
Valdez City School District,20,100,99,600,453,,CL  36646   3,FREIGHT CHARGES,7/1/2019,10/4/2019,1019,    52 WAXIE'S SANITARY SUPPLY,21.69
Valdez City School District,20,100,99,600,453,,CL  36646   3,FREIGHT CHARGES,7/1/2019,10/4/2019,1019,    52 WAXIE'S SANITARY SUPPLY,-21.69
Valdez City School District,20,100,99,600,453,,CL  36649   5,DISTILLED WATER,7/1/2019,7/1/2019,1019,  3164 BANK OF AMERICA,9.96
Valdez City School District,20,100,99,600,453,,CL  36649   5,DISTILLED WATER,7/1/2019,7/1/2019,1019,  3164 BANK OF AMERICA,-9.96
Valdez City School District,20,100,99,600,453,,CL  36684   1,CONTROL#184659,7/1/2019,9/23/2019,1019,    43 C.A.T. TRANSPORTATION,175.00
Valdez City School District,20,100,99,600,453,,CL  36684   1,CONTROL#184659,7/1/2019,9/23/2019,1019,    43 C.A.T. TRANSPORTATION,-175.00
Valdez City School District,20,100,99,600,453,,CL  36708   1,STRIDE & CREW CLEANER,7/1/2019,9/18/2019,1019,   476 VERITIV OPERATING COMPANY,"2,309.40"
Valdez City School District,20,100,99,600,453,,CL  36708   1,STRIDE & CREW CLEANER,7/1/2019,9/18/2019,1019,   476 VERITIV OPERATING COMPANY,"-2,309.40"
Valdez City School District,20,100,99,600,453,,CL  36708   2,STRIDE & CREW CLEANER,7/1/2019,11/20/2019,1019,   476 VERITIV OPERATING COMPANY,604.80
Valdez City School District,20,100,99,600,453,,CL  36708   2,STRIDE & CREW CLEANER,7/1/2019,11/20/2019,1019,   476 VERITIV OPERATING COMPANY,-604.80
Valdez City School District,20,100,99,600,453,,CL  36708   3,STRIDE & CREW CLEANER,7/1/2019,11/20/2019,1019,   476 VERITIV OPERATING COMPANY,539.40
Valdez City School District,20,100,99,600,453,,CL  36708   3,STRIDE & CREW CLEANER,7/1/2019,11/20/2019,1019,   476 VERITIV OPERATING COMPANY,-539.40
Valdez City School District,20,100,99,600,453,,CL  36710   1,WAXIE KLEENLINE 43x47,7/1/2019,10/16/2019,1019,    52 WAXIE'S SANITARY SUPPLY,30.81
Valdez City School District,20,100,99,600,453,,CL  36710   1,WAXIE KLEENLINE 43x47,7/1/2019,10/16/2019,1019,    52 WAXIE'S SANITARY SUPPLY,-30.81
Valdez City School District,20,100,99,600,453,,CL  36747   1,FREIGHT FROM CAT DELIVERY,7/1/2019,10/22/2019,1019,    43 C.A.T. TRANSPORTATION,54.00
Valdez City School District,20,100,99,600,453,,CL  36747   1,FREIGHT FROM CAT DELIVERY,7/1/2019,10/22/2019,1019,    43 C.A.T. TRANSPORTATION,-54.00
Valdez City School District,20,100,99,600,453,,PO  54768   1,"18""W SQUEEGEE W/HANDLE",7/1/2019,7/1/2019,1019,   759 GRAINGER ELECTRIC,67.75
Valdez City School District,20,100,99,600,453,,PO  54900   1,DISTILLED WATER,7/1/2019,7/1/2019,1019,   228 EAGLE QUALITY CENTER,9.96
Valdez City School District,20,100,99,600,453,,PO  54906   1,WAXIE KLEENLINE 43x47,7/1/2019,7/1/2019,1019,    52 WAXIE'S SANITARY SUPPLY,30.81
Valdez City School District,20,100,99,600,453,,PO  54944   1,DUST MOP TREATMENT,7/1/2019,7/1/2019,1019,    52 WAXIE'S SANITARY SUPPLY,54.02
Valdez City School District,20,100,99,600,453,,PO  54944   2,SHOWER TUB TILE FOAM GUN,7/1/2019,7/1/2019,1019,    52 WAXIE'S SANITARY SUPPLY,176.91
Valdez City School District,20,100,99,600,453,,PO  54944   3,FREIGHT CHARGES,7/1/2019,7/1/2019,1019,    52 WAXIE'S SANITARY SUPPLY,21.69
Valdez City School District,20,100,99,600,453,,PO  54996   1,CONTROL#184659,7/1/2019,7/1/2019,1019,    43 C.A.T. TRANSPORTATION,175.00
Valdez City School District,20,100,99,600,453,,PO  55035   1,50 EMEISI BAG,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,159.90
Valdez City School District,20,100,99,600,453,,PO  55036   1,MALISH CENTER LOCK,7/1/2019,7/1/2019,1019,  4136 SOURDOUGH SUPPLY,24.00
Valdez City School District,20,100,99,600,453,,PO  55036   2,"MALISH MIGHTY LOCK 13""",7/1/2019,7/1/2019,1019,  4136 SOURDOUGH SUPPLY,74.00
Valdez City School District,20,100,99,600,453,,PO  55036   3,SHIPPING & HANDLING,7/1/2019,7/1/2019,1019,  4136 SOURDOUGH SUPPLY,75.00
Valdez City School District,20,100,99,600,453,,PO  55042   1,43X47 1.5 MIL TRASH CAN,7/1/2019,7/1/2019,1019,    52 WAXIE'S SANITARY SUPPLY,"1,971.84"
Valdez City School District,20,100,99,600,453,,PO  55042   2,WAXIE 764 LEMON QUAT,7/1/2019,7/1/2019,1019,    52 WAXIE'S SANITARY SUPPLY,106.74
