District_Name,Fiscal_Year,Fund_Code,Function_Code,School_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Delta/Greely School District,19,100,569,600,0,435,ENERGY,DES,0,0,5522.83,6/4/2019,P,MOA1907,1200009199,66033,,750,Crowley Petroleum Distribution,1274504,19,494
Delta/Greely School District,19,100,569,600,0,435,ENERGY,Maint Mod,0,0,218.94,6/4/2019,P,MOA1907,1200009199,66032,,750,Crowley Petroleum Distribution,1276897,19,494
Delta/Greely School District,19,100,569,600,0,435,ENERGY,Quonset,0,0,218.4,6/4/2019,P,MOA1907,1200009199,66031,,750,Crowley Petroleum Distribution,1276930,19,494
Delta/Greely School District,19,100,569,600,0,435,ENERGY,DHS 50040 KWH,0,0,10517,6/14/2019,P,1900156,1200009239,66205,,338,Golden Valley Electric Associa,06/05/19 15,19,515
Delta/Greely School District,19,100,569,600,0,435,ENERGY,DES 24800 KWH,0,0,5476,6/14/2019,P,1900156,1200009239,66208,,338,Golden Valley Electric Associa,06/05/19 15,19,515
Delta/Greely School District,19,100,569,600,0,435,ENERGY,CAC 3120 KWH,0,0,737,6/14/2019,P,1900156,1200009239,66206,,338,Golden Valley Electric Associa,06/05/19 15,19,515
Delta/Greely School District,19,100,569,600,0,435,ENERGY,AG 2960 KWH,0,0,701,6/14/2019,P,1900156,1200009239,66209,,338,Golden Valley Electric Associa,06/05/19 15,19,515
Delta/Greely School District,19,100,569,600,0,435,ENERGY,ALARM 17 KWH,0,0,30,6/14/2019,P,1900156,1200009239,66207,,338,Golden Valley Electric Associa,06/05/19 15,19,515
Delta/Greely School District,19,100,569,600,0,435,ENERGY,DO 1939 KWH,0,0,468,6/14/2019,P,1900156,1200009239,66204,,338,Golden Valley Electric Associa,06/05/19 15,19,515
Delta/Greely School District,19,100,569,600,0,435,ENERGY,Adjusting Fuel Inventory,0,0,-1012.07,6/30/2019,J,1822, , ,,         ,                              ,                   ,19,585
Delta/Greely School District,19,100,569,600,0,435,ENERGY,2018-2019 Wood Chips for Bioma,0,0,0,6/7/2019,P,MOA1909, ,65232,,1046,Logging and Milling Associates,                   ,19,510
Delta/Greely School District,19,100,569,600,0,435,ENERGY,credit on account,0,0,0,6/13/2019,P,MOA1907, ,66033,,750,Crowley Petroleum Distribution,                   ,19,523
Delta/Greely School District,19,100,569,600,0,435,ENERGY,dsh/djh 34080 kwh,0,0,0,6/14/2019,P,1900156, ,66209,,338,Golden Valley Electric Associa,                   ,19,522
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Cooper 225/15R16 tires,0,0,699.4,7/31/2018,P,1900056,1200008100,62329,,222,Buffalo Center Service        ,1012228,19,25
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,new tire fee,0,0,10,7/31/2018,P,1900056,1200008100,62329,,222,Buffalo Center Service        ,1012228,19,25
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,shop supplies,0,0,5,7/31/2018,P,19EASTS,1200008103,62306,,5060,Delta East Side Truck & Auto  ,6272067,19,25
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,shipping fee,0,0,30,7/31/2018,P,19EASTS,1200008103,62306,,5060,Delta East Side Truck & Auto  ,6272067,19,25
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,air injection reactor,0,0,230,7/31/2018,P,19EASTS,1200008103,62306,,5060,Delta East Side Truck & Auto  ,6272067,19,25
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,XYD586 Truck Labor,0,0,125,7/31/2018,P,19EASTS,1200008103,62306,,5060,Delta East Side Truck & Auto  ,6272067,19,25
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,SOC Monitoring Waiver Renewal,0,0,99,8/31/2018,P,1900222,100023628,62509,,1077,DEC - Drinking Water Protectio,2017-2019 W,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,SOC Monitoring Waiver Renewal,0,0,99,8/31/2018,P,1900222,100023628,62509,,1077,DEC - Drinking Water Protectio,2017-2019 W,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,tire disposal fee,0,0,20,8/31/2018,P,19ACESA,1200008125,62366,,2018,Aces Automotive Svc/Cable Guy ,11081,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,labor charge,0,0,45,8/31/2018,P,19ACESA,1200008125,62366,,2018,Aces Automotive Svc/Cable Guy ,11081,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,tire sensors,0,0,144.6,8/31/2018,P,19ACESA,1200008125,62366,,2018,Aces Automotive Svc/Cable Guy ,11081,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,mount/balance tires,0,0,70,8/31/2018,P,19ACESA,1200008125,62366,,2018,Aces Automotive Svc/Cable Guy ,11081,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,grease,0,0,4,8/31/2018,P,19EASTS,1200008134,62408,,5060,Delta East Side Truck & Auto  ,6272113,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,shop supplies,0,0,6.5,8/31/2018,P,19EASTS,1200008134,62408,,5060,Delta East Side Truck & Auto  ,6272113,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,gear oil,0,0,36.5,8/31/2018,P,19EASTS,1200008134,62408,,5060,Delta East Side Truck & Auto  ,6272113,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Rear wheel seal,0,0,32.5,8/31/2018,P,19EASTS,1200008134,62408,,5060,Delta East Side Truck & Auto  ,6272113,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,labor,0,0,250,8/31/2018,P,19EASTS,1200008134,62408,,5060,Delta East Side Truck & Auto  ,6272113,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Mount & Balance new tires as n,0,0,56,9/13/2018,P,19BUFFA,1200008168,62595,,222,Buffalo Center Service        ,1016734,19,85
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Tire repairs,0,0,17.5,9/13/2018,P,19BUFFA,1200008168,62596,,222,Buffalo Center Service        ,1016735,19,85
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Mount & Balance new tires as n,0,0,62.4,9/20/2018,P,19BUFFA,1200008219,62803,,222,Buffalo Center Service        ,1012015,19,93
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Tire disposal fee,0,0,20,9/20/2018,P,19BUFFA,1200008219,62803,,222,Buffalo Center Service        ,1012015,19,93
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,FY19 Total Coliform Water Samp,0,0,202.5,9/20/2018,P,19POLLE,1200008233,62812,,770,"Pollen Environmental, LLC     ",20718,19,93
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,DW sensitive material shreddin,0,0,30,9/20/2018,P,19SHRED,1200008235,62816,,501,Shredway                      ,15203,19,93
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Front End Check on Bus,0,0,125,10/2/2018,P,19EASTS,1200008247,62858,,5060,Delta East Side Truck & Auto  ,6272135,19,108
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Boiler Certification Fees,0,0,660,10/24/2018,P,1900359,100023736,63162,,1571,Alaska Department of Labor    ,181248,19,143
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Mount & Balance new tires as n,0,0,62.4,10/24/2018,P,19BUFFA,1200008334,63238,,222,Buffalo Center Service        ,1013357,19,143
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Tire disposal fee,0,0,20,10/24/2018,P,19BUFFA,1200008334,63238,,222,Buffalo Center Service        ,1013357,19,143
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Shock - Gas Grande Fleet - Fro,0,0,270.28,11/5/2018,P,1900327,1200008384,63363,,596,H&H Service Center            ,24729,19,153
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Shock - Gas Grande Fleet - Rea,0,0,263.38,11/5/2018,P,1900327,1200008384,63363,,596,H&H Service Center            ,24729,19,153
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Replace Front Tires,0,0,110,11/5/2018,P,1900327,1200008384,63363,,596,H&H Service Center            ,24729,19,153
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Supplies and Materials,0,0,59.75,11/5/2018,P,1900327,1200008384,63363,,596,H&H Service Center            ,24729,19,153
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Heavy duty/large vehicle full,0,0,369.99,11/5/2018,P,1900327,1200008384,63363,,596,H&H Service Center            ,24729,19,153
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,RF10 DYNA ATM Tires,0,0,399.9,11/5/2018,P,1900327,1200008384,63363,,596,H&H Service Center            ,24729,19,153
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Remove and Replace Front Shock,0,0,440,11/5/2018,P,1900327,1200008384,63363,,596,H&H Service Center            ,24729,19,153
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Remove and Replace Rear Shocks,0,0,275,11/5/2018,P,1900327,1200008384,63363,,596,H&H Service Center            ,24729,19,153
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,2018-2019 Building Lease for G,0,0,18400,11/16/2018,P,MOA1911,1200008450,63539,,5020,Golden Sand Acres             ,NOV 2018 PM,19,180
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Transport Chiprock from Delta,0,0,168.75,11/29/2018,P,1900272,1200008491,63685,,129,MVPS LLC                      ,1360,19,200
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Tire repairs,0,0,17.5,12/4/2018,P,19BUFFA,1200008500,63742,,222,Buffalo Center Service        ,1017976,19,212
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,FY19 Total Coliform Water Samp,0,0,135,12/9/2018,P,19POLLE,1200008524,63784,,770,"Pollen Environmental, LLC     ",21119,19,220
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,DW sensitive material shreddin,0,0,30,12/9/2018,P,19SHRED,1200008526,63788,,501,Shredway                      ,19337,19,220
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Water Samples to Pollen,0,0,35,12/18/2018,P,19TRUEN,1200008570,63940,,4391,True North Transportation     ,9754,19,231
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,receptable & wire conn seal/we,0,0,98,12/20/2018,P,19EASTS,1200008579,63968,,5060,Delta East Side Truck & Auto  ,6272234,19,234
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Labor - electrical work,0,0,437.5,12/20/2018,P,19EASTS,1200008579,63968,,5060,Delta East Side Truck & Auto  ,6272234,19,234
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,marker/blinker light 3w,0,0,14,12/20/2018,P,19EASTS,1200008579,63968,,5060,Delta East Side Truck & Auto  ,6272234,19,234
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,mini 15 amp fuse,0,0,1.25,12/20/2018,P,19EASTS,1200008579,63968,,5060,Delta East Side Truck & Auto  ,6272234,19,234
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Fire alarm monitoring 1696 N C,0,0,545.43,1/7/2019,P,1900061,1200008603,64041,,2305,Johnson Controls              ,20671127,19,242
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,FY19 Total Coliform Water Samp,0,0,40,1/7/2019,P,19POLLE,1200008607,64047,,770,"Pollen Environmental, LLC     ",21280,19,242
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Fire alarm monitoring 2659 Nis,0,0,477.22,1/10/2019,P,1900061,1200008626,64126,,2305,Johnson Controls              ,20671140,19,250
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,2018-2019 Building Lease for G,0,0,18400,1/15/2019,P,MOA1911,1200008643,64168,,5020,Golden Sand Acres             ,JAN 2019 PM,19,255
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,John Sloan to Fairbanks/Pick u,0,0,35,1/18/2019,P,1900589,100023920,64259,,482,Delta/Greely School District P,Jan-19,19,258
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,pick up box from Crescent,0,0,35,1/18/2019,P,19TRUEN,1200008665,64275,,4391,True North Transportation     ,9497,19,258
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,pick up box from Hasco,0,0,35,1/18/2019,P,19TRUEN,1200008665,64274,,4391,True North Transportation     ,11695,19,258
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,pick up bag from Hasco,0,0,35,1/18/2019,P,19TRUEN,1200008665,64273,,4391,True North Transportation     ,11626,19,258
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Cooler to Pollen,0,0,35,1/18/2019,P,19TRUEN,1200008665,64272,,4391,True North Transportation     ,11633,19,258
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Pick up box at Aero Services,0,0,35,1/18/2019,P,19TRUEN,1200008665,64271,,4391,True North Transportation     ,11409,19,258
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,FY19 Total Coliform Water Samp,0,0,290,1/25/2019,P,19POLLE,1200008692,64370,,770,"Pollen Environmental, LLC     ",21374,19,260
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,FY19 Total Coliform Water Samp,0,0,290,1/25/2019,P,19POLLE,1200008692,64371,,770,"Pollen Environmental, LLC     ",21373,19,260
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Pick up at Hasco,0,0,35,1/30/2019,P,19TRUEN,1200008714,64454,,4391,True North Transportation     ,11509,19,290
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,"XYD-586, 1GCDT149598124898, Tr",0,0,125,2/5/2019,P,19EASTS,1200008724,64469,,5060,Delta East Side Truck & Auto  ,6272289,19,295
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,FY19 Total Coliform Water Samp,0,0,135,3/4/2019,P,19POLLE,1200008844,64887,,770,"Pollen Environmental, LLC     ",21507,19,360
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,credit for previous warranty w,0,0,-210.65,3/13/2019,P,19EASTS,1200008874,64994,,5060,Delta East Side Truck & Auto  ,6272352,19,368
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,credit for previous warranty w,0,0,-125,3/13/2019,P,19EASTS,1200008874,64994,,5060,Delta East Side Truck & Auto  ,6272352,19,368
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Front wheel assembly (parts),0,0,636.76,3/13/2019,P,19EASTS,1200008874,64994,,5060,Delta East Side Truck & Auto  ,6272352,19,368
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Parts shipping,0,0,60,3/13/2019,P,19EASTS,1200008874,64994,,5060,Delta East Side Truck & Auto  ,6272352,19,368
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,"Wheel seals, brake pads, break",0,0,210.65,3/13/2019,P,19EASTS,1200008874,64994,,5060,Delta East Side Truck & Auto  ,6272352,19,368
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Labor Front breaks bearing rep,0,0,125,3/13/2019,P,19EASTS,1200008874,64994,,5060,Delta East Side Truck & Auto  ,6272352,19,368
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,replace inner rear wheel seals,0,0,125,3/13/2019,P,19EASTS,1200008874,64994,,5060,Delta East Side Truck & Auto  ,6272352,19,368
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Labor Front wheel hub assembly,0,0,250,3/13/2019,P,19EASTS,1200008874,64994,,5060,Delta East Side Truck & Auto  ,6272352,19,368
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,DW sensitive material shreddin,0,0,15,3/13/2019,P,19SHRED,1200008882,65020,,501,Shredway                      ,23706,19,368
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Pick up at MacCheyne's Floor S,0,0,35,4/5/2019,P,19TRUEN,1200008948,65238,,4391,True North Transportation     ,10377,19,400
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,DW sensitive material shreddin,0,0,13,5/15/2019,P,19SHRED,1200009151,65874,,501,Shredway                      ,027264 DO,19,468
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Maint Essentials PM & Utility,0,0,4215.21,5/24/2019,P,1900065,1200009173,65901,,8055,Dude Solutions Inc            ,INV-43822,19,477
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Maintenance - Car Wash,0,0,20,5/28/2019,P,1900916,100024196,65967,,482,Delta/Greely School District P,May-19,19,480
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,AVTECH - Freezer and Server ro,0,0,99.95,5/28/2019,P,1900068,100024203,66021,,50,Wells Fargo Visa - Kim Johnson,05/17/19 AV,19,480
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,FY19 Total Coliform Water Samp,0,0,135,6/4/2019,P,19POLLE,1200009206,66054,,770,"Pollen Environmental, LLC     ",22002,19,494
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Defective Carpet Cleaner to Wa,0,0,35,6/4/2019,P,19TRUEN,1200009210,66057,,4391,True North Transportation     ,10361,19,494
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Bucket Grapple Rental,0,0,100,6/18/2019,P,1900894,1200009242,66216,,889,Airport Equipment Rental      ,D71583,19,520
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Tire repairs,0,0,15,6/18/2019,P,19BUFFA,1200009244,66227,,222,Buffalo Center Service        ,1018812,19,520
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Tire repairs,0,0,12.5,6/18/2019,P,19BUFFA,1200009244,66228,,222,Buffalo Center Service        ,1010117,19,520
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Repair window/door on 1993 Che,0,0,386.69,6/21/2019,P,1900924,100024246,66234,,3002,Bills Auto Body Vasiliy Donets,05/28/19 RE,19,530
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Repair sensor/mount&bal one ti,0,0,407,6/28/2019,P,19EASTS,1200009273,66323,,5060,Delta East Side Truck & Auto  ,6272525,19,558
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Tire Balancing Miscoded,0,0,48,9/18/2018,J,1619, , ,,         ,                              ,                   ,19,96
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,new tire fee,0,0,0,7/31/2018,P,1900056, ,62329,,222,Buffalo Center Service        ,                   ,19,25
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,SOC Monitoring Waiver Renewal,0,0,0,8/31/2018,P,1900222, ,62509,,1077,DEC - Drinking Water Protectio,                   ,19,65
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Boiler Certification Fees,0,0,0,10/24/2018,P,1900359, ,63162,,1571,Alaska Department of Labor    ,                   ,19,143
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Supplies and Materials,0,0,0,11/5/2018,P,1900327, ,63363,,596,H&H Service Center            ,                   ,19,153
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Transport Chiprock from Delta,0,0,0,11/29/2018,P,1900272, ,63685,,129,MVPS LLC                      ,                   ,19,200
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,John Sloan to Fairbanks Friday,0,0,0,12/5/2018,O,1900409, , ,,4391,True North Transportation     ,                   ,19,160
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,Fire alarm monitoring 2659 Nis,0,0,0,1/10/2019,P,1900061, ,64126,,2305,Johnson Controls              ,                   ,19,250
Delta/Greely School District,19,100,569,600,0,440,OTHER PURCHASED SERVICES,2018-2019 Building Lease for G,0,0,0,1/15/2019,P,MOA1911, ,64168,,5020,Golden Sand Acres             ,                   ,19,255
