District_Name,Fiscal_Year,Fund_Code,Object_Code,Function_Code,Program_Code,School_Code,Account_Name,Demo_Desc,Date,Description,Debit,Credit,Amount
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,100,,100
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,964.38,,964.38
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,9,,9
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"UNITED UTILITIES, INC 
Invoices 472-2575 , 573-5123",280.59,,280.59
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,100,-100
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,810.24,,810.24
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,44.98,,44.98
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"WELLS FARGO 
April Payroll Entry","31,431.80",,31431.8
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,121.96,,121.96
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,"6,055.00",,6055
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,55.95,,55.95
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"UNUM 
Pay period ending 4/30/2020 - LifeBenefit, Optional Life",11.75,,11.75
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"PUBLIC EMPLOYEE RETIREMENT SYSTEM 
April Payroll Entry","21,519.24",,21519.24
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,49.91,,49.91
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,59.95,,59.95
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,"1,253.25",,1253.25
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"TEACHER'S RETIREMENT SYSTEM 
April Payroll Entry","31,434.95",,31434.95
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,899.91,-899.91
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"BRAINSTORM HOMES SCHOOL SUPPLIES 
Cancel: PREP Supplies",690.23,,690.23
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,405,-405
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,954.02,-954.02
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"BOOKS 4 SCHOOLS 
PREP Supplies",,690.23,-690.23
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,"3,000.00",-3000
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"A+ CONFERENCING 
Teleconferences",8.14,,8.14
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,44.98,-44.98
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"GUARDIAN SECURITY 
District Office/Whittier",,156,-156
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,498,,498
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"ENSTAR NATURAL GAS COMPANY 
Whittier",,"2,072.64",-2072.64
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,941.73,-941.73
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"BEGICH TOWERS 
May Rent",,630.21,-630.21
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"DOLLYWOOD FOUNDATION 
Books",,15.84,-15.84
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"CHUGACH ELECTRIC ASSOCIATION 
Whittier",,"2,140.87",-2140.87
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,810.24,-810.24
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"ANCHORAGE WATER AND WASTE WATER UTILITIES 
District Office",,47.48,-47.48
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,54.97,-54.97
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"COPPER VALLEY TELEPHONE 
Tatitlek",,52.76,-52.76
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"COPPER VALLEY TELEPHONE 
Tatitlek",,56.75,-56.75
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"COLLEGE BOARD 
SAT Exams",,102,-102
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"AFLAC 
Pay period ending 4/30/2020 - AFLACPT",102.44,,102.44
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,578.88,-578.88
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,324.55,,324.55
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,180,,180
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"COPPER VALLEY TELEPHONE 
Invoices 4260  , 58    , 63",194.35,,194.35
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,289.95,,289.95
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,"1,105.96",,1105.96
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"COLLEGE BOARD 
SAT Exams",102,,102
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,214.59,,214.59
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,319.55,,319.55
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"CHUGACH ELECTRIC ASSOCIATION 
Whittier","2,140.87",,2140.87
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,531.2,,531.2
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,165,,165
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"BOOKS 4 SCHOOLS 
PREP Supplies",690.23,,690.23
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,"1,726.77",,1726.77
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"BEGICH TOWERS 
May Rent",630.21,,630.21
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,606.54,,606.54
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,276.63,,276.63
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,"1,956.03",,1956.03
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,644.22,-644.22
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"ARCTIC OFFICE PRODUCTS 
Whittier Supplies","1,105.37",,1105.37
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"APPLE COMPUTER 
Medez Computer",899,,899
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"BRAINSTORM HOMES SCHOOL SUPPLIES 
PREP Supplies",,690.23,-690.23
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"ANCHORAGE WATER AND WASTE WATER UTILITIES 
District Office",47.48,,47.48
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"MCKEEHAN, MANUS 
Salzman Lessons",,100,-100
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"MCKEEHAN, MANUS 
Mowery Lessons",,320,-320
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"MCKEEHAN, MANUS 
Howard Lessons",,40,-40
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,351.24,-351.24
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"ALASKA WASTE 
Invoices 4498802, 4500478",664.95,,664.95
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"DICK BLICK ART MATERIALS 
Halsey Curr. Materials",,21.75,-21.75
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"ALASKA BEST WATER PRODUCTS 
District Office",15,,15
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"AK GRAD 
Gibbs Lessons",378,,378
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,"6,024.00",-6024
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"COPPER VALLEY TELEPHONE 
FOCUS Valdez",,84.84,-84.84
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,276.63,-276.63
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,99,-99
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"ARCTIC OFFICE PRODUCTS 
Whittier Supplies",,"1,105.37",-1105.37
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,805,-805
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,464.39,-464.39
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,502.5,-502.5
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,284.14,-284.14
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,750.72,-750.72
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,319.55,-319.55
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,199.85,-199.85
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,121.62,-121.62
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,120,-120
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,209.95,-209.95
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,150,-150
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"REDMOND-GARVEY, LINDSEY 
Conway Lessons 
Jan. 7 - May 20",,375,-375
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,203.75,-203.75
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,407.76,-407.76
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,133.44,-133.44
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,289.95,-289.95
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"AK GRAD 
Gibbs Lessons",,378,-378
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,224.97,-224.97
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,261,-261
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,206.52,-206.52
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,75,-75
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,454.55,-454.55
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,498,-498
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"ALASKA WASTE 
District Office",,195.98,-195.98
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,320,-320
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,255.3,-255.3
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,165,-165
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"GCI 
Internet",,"7,010.20",-7010.2
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,497.44,-497.44
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,400,-400
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,"1,508.81",-1508.81
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"UNITED UTILITIES, INC 
Whittier",,162.75,-162.75
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,331.35,-331.35
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,180,-180
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,"1,635.54",-1635.54
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"XEROX CORPORATION 
District Office Copy Machine",,320.61,-320.61
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,217.96,-217.96
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"ALASKA WASTE 
Whittier",,468.97,-468.97
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,639.92,-639.92
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,261.09,-261.09
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,324.55,-324.55
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,75,-75
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"UNITED UTILITIES, INC 
Chenega Bay",,117.84,-117.84
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,100.55,-100.55
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,55.95,-55.95
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,686,-686
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,147.2,-147.2
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,606.84,-606.84
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,256.14,-256.14
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,629.96,-629.96
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,"1,410.95",-1410.95
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,39.4,-39.4
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,100,-100
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,216.38,-216.38
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,214.3,-214.3
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,121.96,-121.96
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,"1,146.44",-1146.44
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"UNUM 
Pay period ending 4/30/2020 - LifeBenefit, Optional Life",,271.05,-271.05
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"MASS MUTUAL 
Pay period ending 4/30/2020 - 457 Ded",,"9,605.35",-9605.35
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"AFLAC 
Pay period ending 4/30/2020 - AFLACPT",,102.44,-102.44
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"QUADIENT 
Postage - District Office",,902,-902
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"QUADIENT 
Postage - District Office",,902,-902
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"QUADIENT 
Cancel: Postage - District Office",902,,902
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"A+ CONFERENCING 
Teleconferences",,8.14,-8.14
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"ALASKA BEST WATER PRODUCTS 
District Office",,15,-15
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"DENALI SERVICES 
Vanguard",,515,-515
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,49.91,-49.91
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,"SERRC 
FY20 SPED Contract",,"2,653.63",-2653.63
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,"2,890.36",-2890.36
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,899,-899
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,35.05,-35.05
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,236.29,-236.29
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,"1,253.25",-1253.25
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,282.18,-282.18
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,627.23,-627.23
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,44.83,-44.83
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,636.6,-636.6
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,812.46,-812.46
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,53.71,-53.71
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,160.88,-160.88
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,"1,105.96",-1105.96
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,165,-165
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,809.59,-809.59
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/8/2020,REDACTED,,798.5,-798.5
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/9/2020,"BofA Charges 
FOCUS Fairbanks Mothers Day Supplies",,169.64,-169.64
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/11/2020,"BofA Charges 
Teleflora",,98.98,-98.98
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/11/2020,"BofA Charges 
Quality Bike Parts",,376.65,-376.65
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/12/2020,"BofA Charges 
Fred Meyers - CB Supplies",,73.05,-73.05
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"HILL, BETH 
CHILD MOA",,"7,259.35",-7259.35
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"LEXMOND SCHOOL PSYCHOLOGY 
FY19-20 MOA",,"1,404.00",-1404
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"AT&T - GA 
Chenega Bay",,44.65,-44.65
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"JOSTENS 
Grad Supplies",,528,-528
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"A+ CONFERENCING 
Teleconferences",,23.74,-23.74
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"GCI 
FOCUS Valdez",,115,-115
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"KIWICO, INC 
Poe Curr. Materials",,110,-110
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"GCI 
District Office/Whittier",,50.67,-50.67
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"KPBSD-SUPPLIES 
Copy Paper",,457.79,-457.79
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,REDACTED,,768,-768
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"MCKEEHAN, MANUS 
Batz Lessons",,140,-140
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"CHENEGA IRA 
Fuel",,761.1,-761.1
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,REDACTED,,125,-125
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"SOUTH STORAGE 
VTE Storage",,284,-284
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,REDACTED,,537.5,-537.5
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"CHENEGA IRA 
School/TH",,350,-350
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,REDACTED,,"4,250.00",-4250
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,REDACTED,,"1,108.00",-1108
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"BAYSIDE COMMUNITY CHURCH 
Valdez Rent",,750,-750
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"AK GRAD 
Gengler Lessons",,"1,000.00",-1000
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"LEARNING ESSENTIALS 
Chatman Curr. Materials",,255.68,-255.68
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"SENIVA, BETH 
Batz Lessons",,90,-90
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"SENIVA, BETH 
Butler Lessons",,270,-270
Chugach School District,20,100,710,0,0,0,Accounts Payable,,5/13/2020,"LEARNING ESSENTIALS 
Wilsack Curr. Materials",,140.95,-140.95
