District_Name,Fiscal_Year,Fund_Code,Org,Account,Object_Code,Project,Doc_Line_Number,Description,Invoice_Date,Date,Period,Vendor_Name,Amount
Valdez City School District,19,100,99,600,453,,CL  35811   3,STRIDE CITRUS,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,"1,618.20"
Valdez City School District,19,100,99,600,453,,CL  35811   3,STRIDE CITRUS,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,"-1,618.20"
Valdez City School District,19,100,99,600,453,,CL  35811   4,CREW NA BATH & BOWL DSFCT,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,777.6
Valdez City School District,19,100,99,600,453,,CL  35811   4,CREW NA BATH & BOWL DSFCT,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,-777.6
Valdez City School District,19,100,99,600,453,,CL  35811   5,EXTRACTION SC CARPET CL,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,218.4
Valdez City School District,19,100,99,600,453,,CL  35811   5,EXTRACTION SC CARPET CL,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,-218.4
Valdez City School District,19,100,99,600,453,,CL  35811   6,32oz GRADUATED PLSTC BTTL,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,47.6
Valdez City School District,19,100,99,600,453,,CL  35811   6,32oz GRADUATED PLSTC BTTL,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,-47.6
Valdez City School District,19,100,99,600,453,,CL  35811   7,TRIGGER SPRAY HEADS,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,47.6
Valdez City School District,19,100,99,600,453,,CL  35811   7,TRIGGER SPRAY HEADS,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,-47.6
Valdez City School District,19,100,99,600,453,,CL  35811   8,SHIPPING,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,89.95
Valdez City School District,19,100,99,600,453,,CL  35811   8,SHIPPING,7/1/2018,3/27/2019,419,   476 VERITIV OPERATING COMPANY,-89.95
Valdez City School District,19,100,99,600,453,,CL  35811   9,3M RED FLOOR SCRUB,7/1/2018,4/15/2019,419,   476 VERITIV OPERATING COMPANY,679
Valdez City School District,19,100,99,600,453,,CL  35811   9,3M RED FLOOR SCRUB,7/1/2018,4/15/2019,419,   476 VERITIV OPERATING COMPANY,-679
Valdez City School District,19,100,99,600,453,,CL  35811  10,3M 5300 BLUE FLOOR SCRUB,7/1/2018,4/15/2019,419,   476 VERITIV OPERATING COMPANY,169.75
Valdez City School District,19,100,99,600,453,,CL  35811  10,3M 5300 BLUE FLOOR SCRUB,7/1/2018,4/15/2019,419,   476 VERITIV OPERATING COMPANY,-169.75
Valdez City School District,19,100,99,600,453,,PO  53424   1,WINDSOR WHEEL,7/1/2018,7/1/2018,419,  3929 PARTS WAREHOUSE,214.98
Valdez City School District,19,100,99,600,453,,PO  53424   2,WINDSOR CASTER,7/1/2018,7/1/2018,419,  3929 PARTS WAREHOUSE,198.9
Valdez City School District,19,100,99,600,453,,PO  53424   3,WINDSOR ACCESS DOOR,7/1/2018,7/1/2018,419,  3929 PARTS WAREHOUSE,72.68
Valdez City School District,19,100,99,600,453,,PO  53424   4,SHIPPING COST,7/1/2018,7/1/2018,419,  3929 PARTS WAREHOUSE,12.98
Valdez City School District,19,100,99,600,453,,PO  53552   1,U24078 PEACH HAND SOAP,7/1/2018,7/1/2018,419,   476 VERITIV OPERATING COMPANY,268.6
Valdez City School District,19,100,99,600,453,,CL  35859   1,U24078 PEACH HAND SOAP,7/1/2018,5/3/2019,519,   476 VERITIV OPERATING COMPANY,268.6
Valdez City School District,19,100,99,600,453,,CL  35859   1,U24078 PEACH HAND SOAP,7/1/2018,5/3/2019,519,   476 VERITIV OPERATING COMPANY,-268.6
Valdez City School District,19,100,99,600,453,,CL  35904   1,DISPOSABLE GLOVES,7/1/2018,5/7/2019,519,   759 GRAINGER ELECTRIC,48
Valdez City School District,19,100,99,600,453,,CL  35904   1,DISPOSABLE GLOVES,7/1/2018,5/7/2019,519,   759 GRAINGER ELECTRIC,-48
Valdez City School District,19,100,99,600,453,,CL  35904   2,DISPOSABLE GLOVES,7/1/2018,5/7/2019,519,   759 GRAINGER ELECTRIC,48
Valdez City School District,19,100,99,600,453,,CL  35904   2,DISPOSABLE GLOVES,7/1/2018,5/7/2019,519,   759 GRAINGER ELECTRIC,-48
Valdez City School District,19,100,99,600,453,,CL  35904   3,DISPOSABLE GLOVES,7/1/2018,5/7/2019,519,   759 GRAINGER ELECTRIC,48
Valdez City School District,19,100,99,600,453,,CL  35904   3,DISPOSABLE GLOVES,7/1/2018,5/7/2019,519,   759 GRAINGER ELECTRIC,-48
Valdez City School District,19,100,99,600,453,,PO  53602   1,DISPOSABLE GLOVES,7/1/2018,7/1/2018,519,   759 GRAINGER ELECTRIC,48
Valdez City School District,19,100,99,600,453,,PO  53602   2,DISPOSABLE GLOVES,7/1/2018,7/1/2018,519,   759 GRAINGER ELECTRIC,48
Valdez City School District,19,100,99,600,453,,PO  53602   3,DISPOSABLE GLOVES,7/1/2018,7/1/2018,519,   759 GRAINGER ELECTRIC,48
Valdez City School District,19,100,99,600,453,,PO  53690   1,RUBBERMAID MEGA BRUTE,7/1/2018,7/1/2018,519,   476 VERITIV OPERATING COMPANY,"1,785.00"
Valdez City School District,19,100,99,600,453,,PO  53690   1,RUBBERMAID MEGA BRUTE,7/1/2018,7/1/2018,519,   476 VERITIV OPERATING COMPANY,"-1,785.00"
Valdez City School District,19,100,99,600,453,,CL  36083   1,TRIAD III GERMICIDAL,7/1/2018,5/3/2019,619,   476 VERITIV OPERATING COMPANY,110.85
Valdez City School District,19,100,99,600,453,,CL  36083   1,TRIAD III GERMICIDAL,7/1/2018,5/3/2019,619,   476 VERITIV OPERATING COMPANY,-110.85
Valdez City School District,19,100,99,600,453,,JV   2234  44,,7/1/2018,7/1/2018,619,,"-9,369.12"
Valdez City School District,19,100,99,600,453,,PO  53957   1,TRIAD III GERMICIDAL,7/1/2018,7/1/2018,619,   476 VERITIV OPERATING COMPANY,110.85
Valdez City School District,19,100,99,600,453,,PO  53989   1,GOO GONE ADHESIVE RMVR,7/1/2018,7/1/2018,619,   759 GRAINGER ELECTRIC,45.84
Valdez City School District,19,100,99,600,453,,PO  53989   2,GOO GONE 1QT REMOVER,7/1/2018,7/1/2018,619,   759 GRAINGER ELECTRIC,32.7
Valdez City School District,19,100,99,600,453,,PO  53989   3,MEDIUM DISPOSABLE GLOVES,7/1/2018,7/1/2018,619,   759 GRAINGER ELECTRIC,96
Valdez City School District,19,100,99,600,453,,PO  53989   4,LARGE DISPOSABLE GLOVES,7/1/2018,7/1/2018,619,   759 GRAINGER ELECTRIC,48
Valdez City School District,19,100,99,600,453,,PO  53989   5,SMALL DISPOSABLE GLOVES,7/1/2018,7/1/2018,619,   759 GRAINGER ELECTRIC,48
Valdez City School District,19,100,99,600,453,,PO  53989   1,GOO GONE ADHESIVE RMVR,7/1/2018,7/1/2018,619,   759 GRAINGER ELECTRIC,-45.84
Valdez City School District,19,100,99,600,453,,PO  53989   2,GOO GONE 1QT REMOVER,7/1/2018,7/1/2018,619,   759 GRAINGER ELECTRIC,-32.7
Valdez City School District,19,100,99,600,453,,PO  53989   3,MEDIUM DISPOSABLE GLOVES,7/1/2018,7/1/2018,619,   759 GRAINGER ELECTRIC,-96
Valdez City School District,19,100,99,600,453,,PO  53989   4,LARGE DISPOSABLE GLOVES,7/1/2018,7/1/2018,619,   759 GRAINGER ELECTRIC,-48
Valdez City School District,19,100,99,600,453,,PO  53989   5,SMALL DISPOSABLE GLOVES,7/1/2018,7/1/2018,619,   759 GRAINGER ELECTRIC,-48
Valdez City School District,19,100,99,600,454,,RV   2778   2,Anvil purchased by S Randall,11/30/2018,7/1/2018,1218,,-200
Valdez City School District,19,100,99,600,458,,CL  34153   1,7/13/18 WO#29232,7/1/2018,7/31/2018,818,   410 FLEET SERVICES,20.08
Valdez City School District,19,100,99,600,458,,CL  34153   1,7/13/18 WO#29232,7/1/2018,7/31/2018,818,   410 FLEET SERVICES,-20.08
Valdez City School District,19,100,99,600,458,,CL  34153   2,7/13/18 WO#29233,7/1/2018,7/31/2018,818,   410 FLEET SERVICES,100.39
Valdez City School District,19,100,99,600,458,,CL  34153   2,7/13/18 WO#29233,7/1/2018,7/31/2018,818,   410 FLEET SERVICES,-100.39
Valdez City School District,19,100,99,600,458,,CL  34153   3,7/24/18 WO#29210,7/1/2018,7/31/2018,818,   410 FLEET SERVICES,49.77
Valdez City School District,19,100,99,600,458,,CL  34153   3,7/24/18 WO#29210,7/1/2018,7/31/2018,818,   410 FLEET SERVICES,-49.77
Valdez City School District,19,100,99,600,458,,CL  34153   4,7/30/18 WO#29231,7/1/2018,7/31/2018,818,   410 FLEET SERVICES,75.13
Valdez City School District,19,100,99,600,458,,CL  34153   4,7/30/18 WO#29231,7/1/2018,7/31/2018,818,   410 FLEET SERVICES,-75.13
Valdez City School District,19,100,99,600,458,,CL  34153   5,REBATE CREDIT,7/1/2018,7/31/2018,818,   410 FLEET SERVICES,-2
Valdez City School District,19,100,99,600,458,,CL  34153   5,REBATE CREDIT,7/1/2018,7/31/2018,818,   410 FLEET SERVICES,2
Valdez City School District,19,100,99,600,458,,PO  50798   1,7/13/18 WO#29232,7/1/2018,7/1/2018,818,   410 FLEET SERVICES,20.08
Valdez City School District,19,100,99,600,458,,PO  50798   2,7/13/18 WO#29233,7/1/2018,7/1/2018,818,   410 FLEET SERVICES,100.39
Valdez City School District,19,100,99,600,458,,PO  50798   3,7/24/18 WO#29210,7/1/2018,7/1/2018,818,   410 FLEET SERVICES,49.77
Valdez City School District,19,100,99,600,458,,PO  50798   4,7/30/18 WO#29231,7/1/2018,7/1/2018,818,   410 FLEET SERVICES,75.13
Valdez City School District,19,100,99,600,458,,PO  50798   5,REBATE CREDIT,7/1/2018,7/1/2018,818,   410 FLEET SERVICES,-2
Valdez City School District,19,100,99,600,458,,CL  34361   4,FUEL,7/1/2018,7/1/2018,918,"  3682 CHAFER, CRAIG A",15.43
Valdez City School District,19,100,99,600,458,,CL  34361   4,FUEL,7/1/2018,7/1/2018,918,"  3682 CHAFER, CRAIG A",-15.43
Valdez City School District,19,100,99,600,458,,CL  34361   5,FUEL,7/1/2018,7/1/2018,918,"  3682 CHAFER, CRAIG A",29.31
Valdez City School District,19,100,99,600,458,,CL  34361   5,FUEL,7/1/2018,7/1/2018,918,"  3682 CHAFER, CRAIG A",-29.31
Valdez City School District,19,100,99,600,458,,CL  34391  30,8/1/18 WO#29428,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,67.94
Valdez City School District,19,100,99,600,458,,CL  34391  30,8/1/18 WO#29428,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,-67.94
Valdez City School District,19,100,99,600,458,,CL  34391  31,8/8/18 WO#29429,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,45.93
Valdez City School District,19,100,99,600,458,,CL  34391  31,8/8/18 WO#29429,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,-45.93
Valdez City School District,19,100,99,600,458,,CL  34391  32,8/8/18 WO#29430,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,91.7
Valdez City School District,19,100,99,600,458,,CL  34391  32,8/8/18 WO#29430,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,-91.7
Valdez City School District,19,100,99,600,458,,CL  34391  33,8/18/18 WO#29399,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,17.97
Valdez City School District,19,100,99,600,458,,CL  34391  33,8/18/18 WO#29399,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,-17.97
Valdez City School District,19,100,99,600,458,,CL  34391  34,8/23/18 WO#29431,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,46.06
Valdez City School District,19,100,99,600,458,,CL  34391  34,8/23/18 WO#29431,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,-46.06
Valdez City School District,19,100,99,600,458,,CL  34391  35,8/28/18 WO#29353,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,64.04
Valdez City School District,19,100,99,600,458,,CL  34391  35,8/28/18 WO#29353,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,-64.04
Valdez City School District,19,100,99,600,458,,CL  34391  36,8/30/18 WO#29399,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,17.55
Valdez City School District,19,100,99,600,458,,CL  34391  36,8/30/18 WO#29399,7/1/2018,8/31/2018,918,   410 FLEET SERVICES,-17.55
Valdez City School District,19,100,99,600,458,,PO  51182   4,FUEL,7/1/2018,7/1/2018,918,"  3682 CHAFER, CRAIG A",15.43
Valdez City School District,19,100,99,600,458,,PO  51182   5,FUEL,7/1/2018,7/1/2018,918,"  3682 CHAFER, CRAIG A",29.31
Valdez City School District,19,100,99,600,458,,PO  51236  30,8/1/18 WO#29428,7/1/2018,7/1/2018,918,   410 FLEET SERVICES,67.94
Valdez City School District,19,100,99,600,458,,PO  51236  31,8/8/18 WO#29429,7/1/2018,7/1/2018,918,   410 FLEET SERVICES,45.93
Valdez City School District,19,100,99,600,458,,PO  51236  32,8/8/18 WO#29430,7/1/2018,7/1/2018,918,   410 FLEET SERVICES,91.7
Valdez City School District,19,100,99,600,458,,PO  51236  33,8/18/18 WO#29399,7/1/2018,7/1/2018,918,   410 FLEET SERVICES,17.97
Valdez City School District,19,100,99,600,458,,PO  51236  34,8/23/18 WO#29431,7/1/2018,7/1/2018,918,   410 FLEET SERVICES,46.06
Valdez City School District,19,100,99,600,458,,PO  51236  35,8/28/18 WO#29353,7/1/2018,7/1/2018,918,   410 FLEET SERVICES,64.04
Valdez City School District,19,100,99,600,458,,PO  51236  36,8/30/18 WO#29399,7/1/2018,7/1/2018,918,   410 FLEET SERVICES,17.55
Valdez City School District,19,100,99,600,458,,CL  34627  25,9/11/18 WO#29561,7/1/2018,9/30/2018,1018,   410 FLEET SERVICES,102.88
Valdez City School District,19,100,99,600,458,,CL  34627  25,9/11/18 WO#29561,7/1/2018,9/30/2018,1018,   410 FLEET SERVICES,-102.88
Valdez City School District,19,100,99,600,458,,CL  34627  26,9/20/18 WO#29561,7/1/2018,9/30/2018,1018,   410 FLEET SERVICES,50.77
Valdez City School District,19,100,99,600,458,,CL  34627  26,9/20/18 WO#29561,7/1/2018,9/30/2018,1018,   410 FLEET SERVICES,-50.77
Valdez City School District,19,100,99,600,458,,CL  34627  27,9/20/18 FOOD SERVICE,7/1/2018,9/30/2018,1018,   410 FLEET SERVICES,117.13
Valdez City School District,19,100,99,600,458,,CL  34627  27,9/20/18 FOOD SERVICE,7/1/2018,9/30/2018,1018,   410 FLEET SERVICES,-117.13
Valdez City School District,19,100,99,600,458,,PO  51606  25,9/11/18 WO#29561,7/1/2018,7/1/2018,1018,   410 FLEET SERVICES,102.88
Valdez City School District,19,100,99,600,458,,PO  51606  26,9/20/18 WO#29561,7/1/2018,7/1/2018,1018,   410 FLEET SERVICES,50.77
Valdez City School District,19,100,99,600,458,,PO  51606  27,9/20/18 FOOD SERVICE,7/1/2018,7/1/2018,1018,   410 FLEET SERVICES,117.13
Valdez City School District,19,100,99,600,458,,CL  34846  25,10/2/18 WO#29711,7/1/2018,10/31/2018,1118,   410 FLEET SERVICES,58.58
Valdez City School District,19,100,99,600,458,,CL  34846  25,10/2/18 WO#29711,7/1/2018,10/31/2018,1118,   410 FLEET SERVICES,-58.58
Valdez City School District,19,100,99,600,458,,CL  34846  26,10/4/18 WO#29711,7/1/2018,10/31/2018,1118,   410 FLEET SERVICES,68.37
Valdez City School District,19,100,99,600,458,,CL  34846  26,10/4/18 WO#29711,7/1/2018,10/31/2018,1118,   410 FLEET SERVICES,-68.37
Valdez City School District,19,100,99,600,458,,CL  34846  27,10/25/18 WO#29709,7/1/2018,10/31/2018,1118,   410 FLEET SERVICES,48.79
Valdez City School District,19,100,99,600,458,,CL  34846  27,10/25/18 WO#29709,7/1/2018,10/31/2018,1118,   410 FLEET SERVICES,-48.79
Valdez City School District,19,100,99,600,458,,PO  51947  24,10/2/18 WO#29711,7/1/2018,7/1/2018,1118,   410 FLEET SERVICES,58.58
Valdez City School District,19,100,99,600,458,,PO  51947  25,10/4/18 WO#29711,7/1/2018,7/1/2018,1118,   410 FLEET SERVICES,68.37
Valdez City School District,19,100,99,600,458,,PO  51947  26,10/25/18 WO#29709,7/1/2018,7/1/2018,1118,   410 FLEET SERVICES,48.79
Valdez City School District,19,100,99,600,458,,CL  35047  38,10/31/18 WO#29863 F-250,7/1/2018,11/30/2018,1218,   410 FLEET SERVICES,96.54
Valdez City School District,19,100,99,600,458,,CL  35047  38,10/31/18 WO#29863 F-250,7/1/2018,11/30/2018,1218,   410 FLEET SERVICES,-96.54
Valdez City School District,19,100,99,600,458,,CL  35047  39,11/6/18 WO#29863 FS TRUCK,7/1/2018,11/30/2018,1218,   410 FLEET SERVICES,114.23
Valdez City School District,19,100,99,600,458,,CL  35047  39,11/6/18 WO#29863 FS TRUCK,7/1/2018,11/30/2018,1218,   410 FLEET SERVICES,-114.23
Valdez City School District,19,100,99,600,458,,CL  35047  40,11/9/18 WO#29863 F-350,7/1/2018,11/30/2018,1218,   410 FLEET SERVICES,90.87
Valdez City School District,19,100,99,600,458,,CL  35047  40,11/9/18 WO#29863 F-350,7/1/2018,11/30/2018,1218,   410 FLEET SERVICES,-90.87
Valdez City School District,19,100,99,600,458,,CL  35047  41,11/15/18 WO#29863 MNI TR,7/1/2018,11/30/2018,1218,   410 FLEET SERVICES,43.01
Valdez City School District,19,100,99,600,458,,CL  35047  41,11/15/18 WO#29863 MNI TR,7/1/2018,11/30/2018,1218,   410 FLEET SERVICES,-43.01
Valdez City School District,19,100,99,600,458,,CL  35047  42,11/27/18 WO#29863 2018 PU,7/1/2018,11/30/2018,1218,   410 FLEET SERVICES,91.48
Valdez City School District,19,100,99,600,458,,CL  35047  42,11/27/18 WO#29863 2018 PU,7/1/2018,11/30/2018,1218,   410 FLEET SERVICES,-91.48
Valdez City School District,19,100,99,600,458,,PO  52313  38,10/31/18 WO#29863 F-250,7/1/2018,7/1/2018,1218,   410 FLEET SERVICES,96.54
Valdez City School District,19,100,99,600,458,,PO  52313  39,11/6/18 WO#29863 FS TRUCK,7/1/2018,7/1/2018,1218,   410 FLEET SERVICES,114.23
Valdez City School District,19,100,99,600,458,,PO  52313  40,11/9/18 WO#29863 F-350,7/1/2018,7/1/2018,1218,   410 FLEET SERVICES,90.87
Valdez City School District,19,100,99,600,458,,PO  52313  41,11/15/18 WO#29863 MNI TR,7/1/2018,7/1/2018,1218,   410 FLEET SERVICES,43.01
Valdez City School District,19,100,99,600,458,,PO  52313  42,11/27/18 WO#29863 2018 PU,7/1/2018,7/1/2018,1218,   410 FLEET SERVICES,91.48
Valdez City School District,19,100,99,600,458,,CL  35111  14,12/3/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,58.47
Valdez City School District,19,100,99,600,458,,CL  35111  14,12/3/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-58.47
Valdez City School District,19,100,99,600,458,,CL  35111  15,12/3/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,52.62
Valdez City School District,19,100,99,600,458,,CL  35111  15,12/3/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-52.62
Valdez City School District,19,100,99,600,458,,CL  35111  16,12/5/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,66.25
Valdez City School District,19,100,99,600,458,,CL  35111  16,12/5/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-66.25
Valdez City School District,19,100,99,600,458,,CL  35111  17,12/5/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,67.15
Valdez City School District,19,100,99,600,458,,CL  35111  17,12/5/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-67.15
Valdez City School District,19,100,99,600,458,,CL  35111  18,12/7/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,39.73
Valdez City School District,19,100,99,600,458,,CL  35111  18,12/7/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-39.73
Valdez City School District,19,100,99,600,458,,CL  35111  19,12/12/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,77.78
Valdez City School District,19,100,99,600,458,,CL  35111  19,12/12/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-77.78
Valdez City School District,19,100,99,600,458,,CL  35111  20,12/12/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,61.3
Valdez City School District,19,100,99,600,458,,CL  35111  20,12/12/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-61.3
Valdez City School District,19,100,99,600,458,,CL  35111  21,12/14/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,39.59
Valdez City School District,19,100,99,600,458,,CL  35111  21,12/14/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-39.59
Valdez City School District,19,100,99,600,458,,CL  35111  22,12/15/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,78.46
Valdez City School District,19,100,99,600,458,,CL  35111  22,12/15/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-78.46
Valdez City School District,19,100,99,600,458,,CL  35111  23,12/15/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,38.93
Valdez City School District,19,100,99,600,458,,CL  35111  23,12/15/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-38.93
Valdez City School District,19,100,99,600,458,,CL  35111  24,12/16/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,45.82
Valdez City School District,19,100,99,600,458,,CL  35111  24,12/16/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-45.82
Valdez City School District,19,100,99,600,458,,CL  35111  25,12/17/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,34.06
Valdez City School District,19,100,99,600,458,,CL  35111  25,12/17/18 WO#29957,7/1/2018,12/31/2018,119,   410 FLEET SERVICES,-34.06
