District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,MARCH PHONE BILLS,0,0,539.58,3/3/2020,P,,WA00079709,38704,,63,COPPER VALLEY TELECOM         , 42367 MAR 2       ,20,286
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,MARCH PHONE BILLS,0,0,101.71,3/3/2020,P,,WA00079709,38700,,63,COPPER VALLEY TELECOM         , 33072 MAR 2       ,20,286
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,MARCH PHONE BILLS,0,0,529.1,3/3/2020,P,,WA00079709,38711,,63,COPPER VALLEY TELECOM         , 332 MAR 20        ,20,286
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,MARCH PHONE BILLS,0,0,300,3/3/2020,P,,WA00079709,38699,,63,COPPER VALLEY TELECOM         , 42367 MAR 2       ,20,286
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,MARCH PHONE BILLS,0,0,116.27,3/3/2020,P,,WA00079709,38710,,63,COPPER VALLEY TELECOM         , 5682 MAR 20       ,20,286
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,APRIL PHONE BILLS,0,0,530.01,4/20/2020,P,,WA00079850,39082,,63,COPPER VALLEY TELECOM         , 332 APR 20        ,20,336
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,APRIL PHONE BILLS,0,0,116.27,4/20/2020,P,,WA00079850,39083,,63,COPPER VALLEY TELECOM         , 5682 APR 20       ,20,336
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,APRIL PHONE BILLS,0,0,300,4/20/2020,P,,WA00079850,39089,,63,COPPER VALLEY TELECOM         , 42367 APR 2       ,20,336
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,APRIL PHONE BILLS,0,0,125.24,4/20/2020,P,,WA00079850,39090,,63,COPPER VALLEY TELECOM         , 33072 APR 2       ,20,336
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,APRIL PHONE BILLS,0,0,536.44,4/20/2020,P,,WA00079850,39089,,63,COPPER VALLEY TELECOM         , 42367 APR 2       ,20,336
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,MAY PHONE BILLS,0,0,300,5/11/2020,P,,WA00079900,39246,,63,COPPER VALLEY TELECOM         , 42367 MAY 2       ,20,357
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,MAY PHONE BILLS,0,0,521.49,5/11/2020,P,,WA00079900,39253,,63,COPPER VALLEY TELECOM         , 332 MAY 20        ,20,357
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,MAY PHONE BILLS,0,0,116.27,5/11/2020,P,,WA00079900,39252,,63,COPPER VALLEY TELECOM         , 5682 MAY 20       ,20,357
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,MAY PHONE BILLS,0,0,535.45,5/11/2020,P,,WA00079900,39246,,63,COPPER VALLEY TELECOM         , 42367 MAY 2       ,20,357
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,MAY PHONE BILLS,0,0,849.52,5/11/2020,P,,WA00079900,39242,,63,COPPER VALLEY TELECOM         , 33072 MAY 2       ,20,357
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,JUNE PHONE BILLS,0,0,64.64,6/10/2020,P,,WA00079976,39415,,63,COPPER VALLEY TELECOM         , 33072 JUNE        ,20,392
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,JUNE PHONE BILLS,0,0,116.27,6/10/2020,P,,WA00079976,39416,,63,COPPER VALLEY TELECOM         , 5682 JUNE 2       ,20,392
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,JUNE PHONE BILLS,0,0,535.93,6/10/2020,P,,WA00079976,39412,,63,COPPER VALLEY TELECOM         , 42367 JUNE        ,20,392
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,JUNE PHONE BILLS,0,0,300,6/10/2020,P,,WA00079976,39421,,63,COPPER VALLEY TELECOM         , 42367 JUNE        ,20,392
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,JUNE PHONE BILLS,0,0,521.97,6/11/2020,P,,WA00080015,39428,,63,COPPER VALLEY TELECOM         , 332 JUNE 20       ,20,396
Copper River School District,20,100,99,550,0,433,COMMUNICATIONS,FY20 PAYABLES,0,0,3.8,6/30/2020,J,1454, , ,,         ,                              ,                   ,20,440
Copper River School District,20,100,99,550,0,440,OTHER PURCHASED SERVICES,District Wide,24000,0,0,2/14/2020,B,581, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,99,550,0,440,OTHER PURCHASED SERVICES,COPPER RIVER CURRENT,0,0,2009.5,8/23/2019,P,,WA00078876,36768,,2201,COPPER RIVER RECORD           , 2010-13373        ,20,36
Copper River School District,20,100,99,550,0,440,OTHER PURCHASED SERVICES,POSTAGE MACHINE RENTAL,0,0,513.84,9/16/2019,P,,WA00078997,36998,,2625,PITNEY BOWES GLOBAL FINANCIAL ,3309553312,20,57
Copper River School District,20,100,99,550,0,440,OTHER PURCHASED SERVICES,POSTAGE MACHINE RENTAL,0,0,513.84,12/27/2019,P,,WA00079431,38033,,2625,PITNEY BOWES GLOBAL FINANCIAL ,3310120854,20,174
Copper River School District,20,100,99,550,0,440,OTHER PURCHASED SERVICES,POSTAGE MACHINE RENTAL,0,0,513.84,3/16/2020,P,,WA00079776,38838,,2625,PITNEY BOWES GLOBAL FINANCIAL ,3310753909,20,304
Copper River School District,20,100,99,550,0,440,OTHER PURCHASED SERVICES,SUBSCRIPTION RENEWAL,0,0,2735,5/6/2020,P,,WA00079892,39138,,383,ASSOCIATION OF ALASKA SCHOOL B,18469,20,353
Copper River School District,20,100,99,550,0,440,OTHER PURCHASED SERVICES,POSTAGE MACHINE RENTAL,0,0,513.84,6/10/2020,P,,WA00080002,39357,,2625,PITNEY BOWES GLOBAL FINANCIAL ,3311295598,20,390
Copper River School District,20,100,99,550,0,440,OTHER PURCHASED SERVICES,SEE ATTACHED REQUISITION AND I,0,0,18140.98,6/11/2020,P,20001295,WA00080014,39427,,3054,WEIDENHAMMER SYSTEMS CORP.    ,201625,20,395
Copper River School District,20,100,99,550,0,440,OTHER PURCHASED SERVICES,SEE ATTACHED REQUISITION AND I,0,18140.98,0,5/21/2020,O,20001295, , ,,3054,WEIDENHAMMER SYSTEMS CORP.    ,                   ,20,369
Copper River School District,20,100,99,550,0,440,OTHER PURCHASED SERVICES,SEE ATTACHED REQUISITION AND I,0,-18140.98,0,6/11/2020,P,20001295, ,39427,,3054,WEIDENHAMMER SYSTEMS CORP.    ,                   ,20,395
Copper River School District,20,100,99,550,0,445,INSURANCE/BOND PREMIUMS,District Wide,25000,0,0,2/14/2020,B,581, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,99,550,0,445,INSURANCE/BOND PREMIUMS,ADJUST FY19 PREPAID INS,0,0,47607.34,6/30/2020,J,1482, , ,,         ,                              ,                   ,20,460
Copper River School District,20,100,99,550,0,445,INSURANCE/BOND PREMIUMS,WORKERS' COMP YE ENTRY,0,0,-30489.24,6/30/2020,J,1505, , ,,         ,                              ,                   ,20,469
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,District Wide,20000,0,0,2/14/2020,B,581, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,District Wide,-698.07,0,0,2/14/2020,B,581, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,REFUND - GROCERIES - TOA,0,0,-41,7/31/2019,R,1551, , ,Cash Customer,         ,                              ,                   ,20,73
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,T FINAU - CHANGE,0,0,-1.28,9/12/2019,R,1558, , ,Cash Customer,         ,                              ,                   ,20,96
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,FREIGHT,0,0,1007.05,8/2/2019,P,,WA00078821,36625,,517,CARLILE TRANSPORTATION SYSTEMS,29653143,20,20
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,SUPPLIES,0,0,100,8/15/2019,P,,WA00078857,36725,,41033,"FINAU, TOA                    ", 08-15-2019_       ,20,30
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,VACUUM BAGS,0,0,44.2,8/23/2019,P,,WA00078867,36737,,1974,AMAZON.COM                    ,47987446577,20,36
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,OFFICE SUPPLIES,0,0,8.9,8/23/2019,P,,WA00078867,36749,,1974,AMAZON.COM                    ,44854988896,20,36
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,CREDIT RETURN,0,0,-64.77,8/23/2019,P,,WA00078867,36736,,1974,AMAZON.COM                    ,46998983954,20,36
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,LOGITECH M705,0,0,64.77,8/23/2019,P,,WA00078867,36761,,1974,AMAZON.COM                    ,45334496757,20,36
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,OFFICE SUPPLIES,0,0,69.46,8/23/2019,P,,WA00078867,36757,,1974,AMAZON.COM                    ,56973886935,20,36
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,INSERVICE MEAL PROVISION,0,0,900,8/23/2019,P,,WA00078872,36766,,53171,CLASS OF 2020                 , 08-23-2019_       ,20,36
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,CLASS OF 2022 - INSVC MEAL PRO,0,0,700,8/23/2019,P,,WA00078884,36773,,82,GHS STUDENT ACTIVITY FUND     , 08-23-2019_       ,20,36
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,SUPPLIES,0,0,180.64,8/23/2019,P,,WA00078892,36796,,86,KCDA PURCHASING COOPERATIVE   ,300405319,20,36
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,SUPPLIES,0,0,500.25,8/23/2019,P,,WA00078892,36800,,86,KCDA PURCHASING COOPERATIVE   ,300405322,20,36
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,SUPPLIES,0,0,19.68,8/23/2019,P,,WA00078892,36797,,86,KCDA PURCHASING COOPERATIVE   ,300405323,20,36
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,COFFEE,0,0,15,8/23/2019,P,,WA00078911,36846,,1434,SPARKS GENERAL STORE          ,10673937,20,36
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,SOAP,0,0,100,9/26/2019,P,,WA00079056,37140,,2766,"GEARHART, KATHRYN A.          ", 09262019-KG       ,20,71
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,T-SHIRTS,0,0,1022,9/26/2019,P,,WA00079084,37176,,54526,SUNSET DESIGN                 , 2019-5            ,20,71
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,OFFICE SUPPLIES,0,0,26.01,10/7/2019,P,,WA00079096,37224,,1974,AMAZON.COM                    ,88564578748,20,84
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,OFFICE SUPPLIES,0,0,505.89,10/7/2019,P,,WA00079096,37227,,1974,AMAZON.COM                    ,87738386458,20,84
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,OFFICE SUPPLIES,0,0,25.48,10/7/2019,P,,WA00079096,37225,,1974,AMAZON.COM                    ,43869538989,20,84
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,OFFICE SUPPLIES,0,0,30,10/7/2019,P,,WA00079136,37328,,1434,SPARKS GENERAL STORE          ,10679794,20,84
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,RIEMBURSEMENT - GIFT BAGS,0,0,10.49,10/7/2019,P,,WA00079138,37330,,50202,"STICKNEY, NAOMI               ",10680513,20,84
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,TONER,0,0,70.46,10/29/2019,P,,WA00079184,37458,,1974,AMAZON.COM                    ,96573359978,20,109
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,BUSINESS CARDS,0,0,93.99,11/13/2019,P,,WA00079286,37678,,336,WELLS FARGO EXPRESS ONE       , MZHTX-J5A81       ,20,132
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,DONUTS,0,0,69.93,11/13/2019,P,,WA00079286,37681,,336,WELLS FARGO EXPRESS ONE       ,31016,20,132
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,DONUTS,0,0,69.93,11/13/2019,P,,WA00079286,37677,,336,WELLS FARGO EXPRESS ONE       ,31562,20,132
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,DONUTS,0,0,69.93,11/13/2019,P,,WA00079286,37682,,336,WELLS FARGO EXPRESS ONE       ,31195,20,132
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,HALLOWEEN CANDY,0,0,29.16,12/2/2019,P,,WA00079337,37839,,1974,AMAZON.COM                    ,85666849469,20,155
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,EMOTIONAL INTELLIGENCE,0,0,22.98,12/2/2019,P,,WA00079337,37856,,1974,AMAZON.COM                    ,43446694587,20,155
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,GIFT CARDS,0,0,2000,12/27/2019,P,,WA00079402,37991,,1974,AMAZON.COM                    ,89453698838,20,174
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,IN-SVC MEAL PROVISION 1/7-1/8/,0,0,600,1/13/2020,P,,WA00079459,38096,,53171,CLASS OF 2020                 , INSV-010220       ,20,215
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,REIMBURSEMENT - INSVC BREAKFAS,0,0,18.63,1/15/2020,P,,WA00079506,38210,,54704,"GILPATRICK, ANN               ",41692,20,218
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,REIMBURSEMENT - INSVC BREAKFAS,0,0,31.04,1/15/2020,P,,WA00079506,38212,,54704,"GILPATRICK, ANN               ",41849,20,218
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,REIMBURSEMENT - INSVC BREAKFAS,0,0,93.52,1/15/2020,P,,WA00079506,38211,,54704,"GILPATRICK, ANN               ",19418,20,218
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,INSERVICE MEAL PROVISION 1/24/,0,0,300,1/21/2020,P,,WA00079532,38261,,53171,CLASS OF 2020                 , INSV 01/24/       ,20,227
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,CHAMBER DINNER,0,0,15,1/21/2020,P,,WA00079533,38262,,361,COPPER VALLEY CHAMBER OF COMME,1162020,20,227
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,AK SCHOOL LAWS & REGS,0,0,82.08,2/10/2020,P,,WA00079637,38522,,1104,LEXISNEXIS MATTHEW BENDER     ,17145864,20,259
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,SHIRTS,0,0,3970.77,2/19/2020,P,,WA00079690,38634,,54860,DALE'S SPORTING GOODS         , INV60050          ,20,274
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,RIEMBURSEMENT - UNALASKA EXP,0,0,517.42,2/19/2020,P,,WA00079694,38635,,40991,"FIELDS, JAMES                 ", 02-19-2020_       ,20,274
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,AK ADMIN CODE REG,0,0,75.08,2/19/2020,P,,WA00079698,38641,,1104,LEXISNEXIS MATTHEW BENDER     , 1665014X          ,20,274
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,CLOSE UP - INSVC MEAL PROVISIO,0,0,400,3/3/2020,P,,WA00079712,38663,,82,GHS STUDENT ACTIVITY FUND     , INSVC-02242       ,20,284
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,SHIPPING,0,0,31.6,3/3/2020,P,20001195,WA00079724,38687,,3054,WEIDENHAMMER SYSTEMS CORP.    ,200250,20,285
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,B95CPERF105 - 1095-C FORMS,0,0,27,3/3/2020,P,20001195,WA00079724,38687,,3054,WEIDENHAMMER SYSTEMS CORP.    ,200250,20,285
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,83631 - W-2 FORMS,0,0,36,3/3/2020,P,20001195,WA00079724,38687,,3054,WEIDENHAMMER SYSTEMS CORP.    ,200250,20,285
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,95DWENB05 - 1095-C ENVELOPES,0,0,27,3/3/2020,P,20001195,WA00079724,38687,,3054,WEIDENHAMMER SYSTEMS CORP.    ,200250,20,285
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,RDWEV05 - 1099 ENVELOPES,0,0,9,3/3/2020,P,20001195,WA00079724,38687,,3054,WEIDENHAMMER SYSTEMS CORP.    ,200250,20,285
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,80014-B 1099 FORMS,0,0,14,3/3/2020,P,20001195,WA00079724,38687,,3054,WEIDENHAMMER SYSTEMS CORP.    ,200250,20,285
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,4UPDWENV05 - W-2 ENVELOPES,0,0,36,3/3/2020,P,20001195,WA00079724,38687,,3054,WEIDENHAMMER SYSTEMS CORP.    ,200250,20,285
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,INSERVICE MEAL PROVISION - CLO,0,0,300,3/9/2020,P,,WA00079736,38752,,82,GHS STUDENT ACTIVITY FUND     , INSV-031620       ,20,289
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,OFFICE SUPPLIES,0,0,105.56,4/3/2020,P,,WA00079813,38926,,1974,AMAZON.COM                    ,74778598356,20,324
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,PRINT SUBSCRIPTION - CRSD,0,0,20,4/20/2020,P,,WA00079849,39031,,2201,COPPER RIVER RECORD           ,4012020,20,334
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,REIMBURSEMENT - GRADUATION EXP,0,0,43.12,5/11/2020,P,,WA00079886,39104,,52370,"ABRAHAM, AMANDA               ",1748227,20,353
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PAYMENT - ERNESTOS,0,0,230.98,9/6/2019,J,1331, , ,,         ,                              ,                   ,20,98
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PAYMENT - IGA BOE / SEC,0,0,93.97,9/6/2019,J,1331, , ,,         ,                              ,                   ,20,98
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PAYMENT - IGA STAFF TRE,0,0,51.98,10/10/2019,J,1367, , ,,         ,                              ,                   ,20,188
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PAYMENT - SPARKS STAFF,0,0,39.5,10/10/2019,J,1367, , ,,         ,                              ,                   ,20,188
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PAYMENT - IGA,0,0,19.98,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PAYMENT - IGA,0,0,39.96,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PAYMENT - AVAS FLOWERS,0,0,85.96,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PMT - IGA HALLOWEEN,0,0,86.94,12/6/2019,J,1371, , ,,         ,                              ,                   ,20,195
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PMT - IGA,0,0,131.76,1/10/2020,J,1376, , ,,         ,                              ,                   ,20,294
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PMT - IGA,0,0,134.16,1/10/2020,J,1376, , ,,         ,                              ,                   ,20,294
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PMT - IGA,0,0,134.16,1/10/2020,J,1376, , ,,         ,                              ,                   ,20,212
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PMT - IGA,0,0,131.76,1/10/2020,J,1376, , ,,         ,                              ,                   ,20,212
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PMT - IGA,0,0,-134.16,1/10/2020,J,1400, , ,,         ,                              ,                   ,20,299
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PMT - IGA,0,0,-131.76,1/10/2020,J,1400, , ,,         ,                              ,                   ,20,299
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PMT - IGA,0,0,93.52,2/11/2020,J,1397, , ,,         ,                              ,                   ,20,295
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PMT - IGA,0,0,18.63,2/11/2020,J,1397, , ,,         ,                              ,                   ,20,295
Copper River School District,20,100,99,550,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PMT - IGA,0,0,31.04,2/11/2020,J,1397, , ,,         ,                              ,                   ,20,295
