District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Reference_Number,Requisition_Number,PO_Number,Description,Exclude1,Exclude2,Name,Exclude3,Journal,Amount
Petersburg Borough School District,19,281,500,160,000,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  7,,,PERS- Defined Contribution,,Payroll,$6.35
Petersburg Borough School District,19,281,500,160,000,366,RETIREMENT CONTRIBUTION-PERS,0,0,0,MONTHLY - Period Number:  7,,,PERS-DC Medical Plan,,Payroll,$1.19
Petersburg Borough School District,19,281,500,160,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  11,,,FICA MEDICARE,,Payroll,$7.72
Petersburg Borough School District,19,281,500,160,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  12,,,FICA MEDICARE,,Payroll,$3.32
Petersburg Borough School District,19,281,500,160,000,367,MEDICARE TAX,0,0,0,MONTHLY - Period Number:  7,,,FICA MEDICARE,,Payroll,$1.84
Petersburg Borough School District,19,281,500,160,000,421,STAFF TRANSPORTATION,315,0,,GRANTS ADJUSTMENT,,,367038.kgilpin,,Adjusting,-$933.07
Petersburg Borough School District,19,281,500,160,000,421,STAFF TRANSPORTATION,V121156,125,106,AP POSTING,,,BUSINESS CARD-00283                                                                                                                                                                                                                                            ,,Accounts Payable,$453.07
Petersburg Borough School District,19,281,500,160,000,421,STAFF TRANSPORTATION,V207618,423,395,AP POSTING,,,BUSINESS CARD-00283                                                                                                                                                                                                                                            ,,Accounts Payable,$827.29
Petersburg Borough School District,19,281,500,160,000,421,STAFF TRANSPORTATION,V239733,127,111,AP POSTING,,,HOTEL CAPTAIN COOK-01119                                                                                                                                                                                                                                       ,,Accounts Payable,$480.00
Petersburg Borough School District,19,281,500,160,000,421,STAFF TRANSPORTATION,V311704,423,395,AP POSTING,,,BUSINESS CARD-00283                                                                                                                                                                                                                                            ,,Accounts Payable,$655.18
Petersburg Borough School District,19,281,500,160,000,495,INDIRECT COST RECOVERY,315,0,,GRANTS ADJUSTMENT,,,367038.kgilpin,,Adjusting,$166.74
Petersburg Borough School District,19,281,500,160,000,495,INDIRECT COST RECOVERY,452,0,,Q3 GRANT ADJUSTMENTS,,,367038.kgilpin,,Adjusting,$128.01
Petersburg Borough School District,19,281,500,160,000,495,INDIRECT COST RECOVERY,564,0,,GRANT JE- INDIRECT AND WORKERS COMP,,,367038.kgilpin,,Adjusting,$154.18
Petersburg Borough School District,19,281,500,160,000,510,EQUIPMENT,V368071,359,332,AP POSTING,,,WOODCRAFT - SEATTLE-02690                                                                                                                                                                                                                                      ,,Accounts Payable,"$5,565.96"
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V207773,260,237,AP POSTING,,,"TRADING UNION, INC., THE-02510                                                                                                                                                                                                                                 ",,Accounts Payable,$140.04
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V220619,0,0,AP POSTING,,,JON KLUDT-PAINTER-01272                                                                                                                                                                                                                                        ,,Accounts Payable,$168.81
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V276069,261,236,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$151.49
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V295736,139,121,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$210.06
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V334208,261,236,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$79.93
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V35837,687,651,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$280.00
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V373632,237,219,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$78.11
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V396413,139,121,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$217.97
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V447133,237,219,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$126.19
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V450086,542,520,Direct Voucher Posting,,,COSTCO MEMBERSHIP-00590                                                                                                                                                                                                                                        ,,Accounts Payable,$327.00
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V531552,260,237,AP POSTING,,,"TRADING UNION, INC., THE-02510                                                                                                                                                                                                                                 ",,Accounts Payable,$3.99
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V60707,139,121,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$72.46
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V628117,0,0,AP POSTING,,,ALASKA MARINE LINES-00120                                                                                                                                                                                                                                      ,,Accounts Payable,$153.38
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V68607,237,219,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$174.20
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V743200,260,237,AP POSTING,,,"TRADING UNION, INC., THE-02510                                                                                                                                                                                                                                 ",,Accounts Payable,$22.73
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V806696,261,236,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$214.58
Petersburg Borough School District,19,281,500,160,300,451,CULINARY SUPPLIES,V910436,0,0,AP POSTING,,,BUSINESS CARD-00283                                                                                                                                                                                                                                            ,,Accounts Payable,$12.19
Petersburg Borough School District,19,281,500,160,310,451,SHOP SUPPLIES - PERKINS,564,0,,GRANT JE- INDIRECT AND WORKERS COMP,,,367038.kgilpin,,Adjusting,"$1,612.40"
Petersburg Borough School District,19,281,500,160,310,451,SHOP SUPPLIES - PERKINS,V115776,0,0,AP POSTING,,,PETERSBURG BOTTLED GAS CO.-01882                                                                                                                                                                                                                               ,,Accounts Payable,$95.00
Petersburg Borough School District,19,281,500,160,310,451,SHOP SUPPLIES - PERKINS,V23859,0,0,AP POSTING,,,PETERSBURG BOTTLED GAS CO.-01882                                                                                                                                                                                                                               ,,Accounts Payable,$76.60
Petersburg Borough School District,19,281,500,160,310,451,SHOP SUPPLIES - PERKINS,V290568,285,264,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$118.27
Petersburg Borough School District,19,281,500,160,310,451,SHOP SUPPLIES - PERKINS,V326537,0,0,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,"$3,659.00"
Petersburg Borough School District,19,281,500,160,310,451,SHOP SUPPLIES - PERKINS,V456109,0,0,AP POSTING,,,ALASKA MARINE LINES-00120                                                                                                                                                                                                                                      ,,Accounts Payable,$389.44
Petersburg Borough School District,19,281,500,160,310,451,SHOP SUPPLIES - PERKINS,V574864,146,125,Direct Voucher Posting,,,AMAZON.COM-00164                                                                                                                                                                                                                                               ,,Accounts Payable,$81.58
Petersburg Borough School District,19,281,500,160,310,451,SHOP SUPPLIES - PERKINS,V687411,0,0,AP POSTING,,,PETERSBURG BOTTLED GAS CO.-01882                                                                                                                                                                                                                               ,,Accounts Payable,$95.00
Petersburg Borough School District,19,281,500,160,310,451,SHOP SUPPLIES - PERKINS,V822844,288,272,Direct Voucher Posting,,,P-CARD PROGRAM-01850                                                                                                                                                                                                                                           ,,Accounts Payable,$196.48
Petersburg Borough School District,19,281,500,160,311,451,CNA SUPPLIES,V393885,0,0,AP POSTING,,,STATE OF ALASKA                                                                                                                                                                                                                                                ,,Accounts Payable,"$2,640.00"
