District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,NEWS-2-YOU RENEWAL,0,186.42,0,2/22/2019,O,19001164, , ,,52400,NEWS-2-YOU                    ,                   ,19,228
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,QG1DRF - D-REF QG SCR 1 YEAR S,0,40,0,4/10/2019,O,19001190, , ,,72,NCS PEARSON INC.              ,                   ,19,276
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,QG1BA3NG - BASC - QG SCOR 1 YE,0,60,0,4/10/2019,O,19001190, , ,,72,NCS PEARSON INC.              ,                   ,19,276
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,QG1VL3 - VINELAND-3 QG SCR 1 Y,0,60,0,4/10/2019,O,19001190, , ,,72,NCS PEARSON INC.              ,                   ,19,276
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,QG1WT3 - 11 QG SCR 1 YEAR SUBS,0,40,0,4/22/2019,O,19001200, , ,,72,NCS PEARSON INC.              ,                   ,19,288
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,31327 - VINEYARD - PRO DOM,0,-45.9,0,5/7/2019,P,19001166, ,36052,,2914,PEARSON EDUCATION MEASUREMENT ,                   ,19,305
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,31325 - VINEYARD - 3 TCHR. DOM,0,-45.9,0,5/7/2019,P,19001166, ,36052,,2914,PEARSON EDUCATION MEASUREMENT ,                   ,19,305
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,31324 - VINEYARD - 3 TCHR. COM,0,-90.8,0,5/7/2019,P,19001166, ,36052,,2914,PEARSON EDUCATION MEASUREMENT ,                   ,19,305
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,31326 - VINEYARD - 3 PRT COMPR,0,-90.8,0,5/7/2019,P,19001166, ,36052,,2914,PEARSON EDUCATION MEASUREMENT ,                   ,19,305
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,QG1DRF - D-REF QG SCR 1 YEAR S,0,-40,0,5/7/2019,P,19001190, ,36051,,72,NCS PEARSON INC.              ,                   ,19,305
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,QG1VL3 - VINELAND-3 QG SCR 1 Y,0,-60,0,5/7/2019,P,19001190, ,36051,,72,NCS PEARSON INC.              ,                   ,19,305
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,QG1BA3NG - BASC - QG SCOR 1 YE,0,-60,0,5/7/2019,P,19001190, ,36051,,72,NCS PEARSON INC.              ,                   ,19,305
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,SHIPPING,0,-41.4,0,5/7/2019,P,19001166, ,36052,,2914,PEARSON EDUCATION MEASUREMENT ,                   ,19,305
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,QG1WT3 - 11 QG SCR 1 YEAR SUBS,0,-40,0,5/15/2019,P,19001200, ,36125,,72,NCS PEARSON INC.              ,                   ,19,315
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,RL01C READ NATURALLY LIVE LICE,0,1150,0,6/10/2019,O,19001230, , ,,2828,READ NATURALLY INC            ,                   ,19,334
Copper River School District,19,100,99,200,0,451,TEACHING SUPPLIES,RL01C READ NATURALLY LIVE LICE,0,-1150,0,6/30/2019,P,19001230, ,36434,,2828,READ NATURALLY INC            ,                   ,19,358
Copper River School District,19,100,6,200,0,475,TECHNOLOGY SUPPLIES,TECHNOLOGY SUPPLIES,0,0,69.99,5/24/2019,P,,WA00078604,36141,,1974,AMAZON.COM                    ,44989634393,19,322
Copper River School District,19,100,7,200,0,475,TECHNOLOGY SUPPLIES,DRUM UNIT,0,0,98.48,5/24/2019,P,,WA00078604,36155,,1974,AMAZON.COM                    ,85895887955,19,322
Copper River School District,19,100,99,200,0,475,TECHNOLOGY SUPPLIES,ADOBE PRO SUBSCRIPTION,0,0,1019.4,2/19/2019,P,,WA00078258,35378,,53775,ADOBE INC.                    ,993823131,19,225
Copper River School District,19,100,99,200,0,475,TECHNOLOGY SUPPLIES,ADOBE PRO SUBSCRIPTION,0,0,169.9,2/19/2019,P,,WA00078258,35377,,53775,ADOBE INC.                    ,993823132,19,225
Copper River School District,19,100,99,200,0,475,TECHNOLOGY SUPPLIES,POWERSCHOOL SPECIAL PROGRAMS K,0,0,1875,6/10/2019,P,19001217,WA00078701,36350,,49913,POWERSCHOOL GROUP LLC         , INV178377         ,19,340
Copper River School District,19,100,99,200,0,475,TECHNOLOGY SUPPLIES,Void Check,0,0,-349.99,6/30/2019,P,VOID,WA00078777,36544,,1324,DELL COMPUTER CORPORATION     ,10324975202,19,388
Copper River School District,19,100,99,200,0,475,TECHNOLOGY SUPPLIES,EPSON WORKFORCE ET-3750 ECO TA,0,0,349.99,6/30/2019,P,VOID,WA00078777,36544,,1324,DELL COMPUTER CORPORATION     ,10324975202,19,377
Copper River School District,19,100,99,200,0,475,TECHNOLOGY SUPPLIES,POWERSCHOOL SPECIAL PROGRAMS K,0,1875,0,5/28/2019,O,19001217, , ,,49913,POWERSCHOOL GROUP LLC         ,                   ,19,327
Copper River School District,19,100,99,200,0,475,TECHNOLOGY SUPPLIES,POWERSCHOOL SPECIAL PROGRAMS K,0,-1875,0,6/10/2019,P,19001217, ,36350,,49913,POWERSCHOOL GROUP LLC         ,                   ,19,340
Copper River School District,19,100,99,200,0,475,TECHNOLOGY SUPPLIES,EPSON WORKFORCE ET-3750 ECO TA,0,349,0,6/27/2019,O,19001246, , ,,1324,DELL COMPUTER CORPORATION     ,                   ,19,362
Copper River School District,19,100,99,200,0,475,TECHNOLOGY SUPPLIES,EPSON WORKFORCE ET-3750 ECO TA,0,-349,0,6/30/2019,P,19001246, ,36544,,1324,DELL COMPUTER CORPORATION     ,                   ,19,377
Copper River School District,19,100,99,200,0,491,DUES AND FEES,ANNUAL MEMBERSHIP FEE - 3/18/2,0,0,150,3/7/2019,P,19001165,WA00078339,35603,,44342,CPI (CRISIS PREVENTION INSTITU, IUS0130818        ,19,242
Copper River School District,19,100,99,200,0,491,DUES AND FEES,ANNUAL MEMBERSHIP FEE - 3/18/2,0,150,0,2/22/2019,O,19001165, , ,,44342,CPI (CRISIS PREVENTION INSTITU,                   ,19,228
Copper River School District,19,100,99,200,0,491,DUES AND FEES,ANNUAL MEMBERSHIP FEE - 3/18/2,0,-150,0,3/7/2019,P,19001165, ,35603,,44342,CPI (CRISIS PREVENTION INSTITU,                   ,19,242
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,08/15/2018 PAYROLL - LABOR DIS,0,0,4154.4,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,9/15/2018 PAYROLL LABOR DISTRI,0,0,5571.72,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,10/15/2018 PAYROLL,0,0,4434.75,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,11/15/2018 PAYROLL - LABOR DIS,0,0,4434.75,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,12/15/2018 PAYROLL - LABOR DIS,0,0,4434.75,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,1/15/2019 PAYROLL LAB DIST,0,0,4434.75,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,2/15/2019 PAYROLL - LABOR DIST,0,0,4434.75,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,3/15/2019 PAYROLL - LABOR DIST,0,0,4434.75,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,4/15/2019 PR LABOR DIST,0,0,4434.75,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,5/15/2019 PAYROLL - LABOR DIST,0,0,4434.75,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,06/15/2019 PAYROLL LABOR DIST,0,0,12666.39,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,99,220,0,314,DIR/COOR/MAN-CERTIFIED,7/15/2019 CERT/ADM PAYROLL - L,0,0,4430.25,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,7/15/2018 CLAS/ADM PAYROLL - L,0,0,526.68,7/31/2018,J,1148, , ,,         ,                              ,                   ,19,12
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,08/15/2018 PAYROLL - LABOR DIS,0,0,1338.35,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,9/15/2018 PAYROLL LABOR DISTRI,0,0,3866.65,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,10/15/2018 PAYROLL,0,0,3155.81,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,11/15/2018 PAYROLL - LABOR DIS,0,0,3832.79,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,12/15/2018 PAYROLL - LABOR DIS,0,0,3499.51,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,1/15/2019 PAYROLL LAB DIST,0,0,2741.8,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,2/15/2019 PAYROLL - LABOR DIST,0,0,3832.79,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,3/15/2019 PAYROLL - LABOR DIST,0,0,2499.65,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,4/15/2019 PR LABOR DIST,0,0,3645.32,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,5/15/2019 PAYROLL - LABOR DIST,0,0,3671.36,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,06/15/2019 PAYROLL LABOR DIST,0,0,3348.49,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,99,220,0,324,SUPPORT STAFF,6/16 to 6/30/19 Accrued P/R,0,0,42.5,6/30/2019,J,1314, , ,,         ,                              ,                   ,19,409
Copper River School District,19,100,99,220,0,360,EMPLOYEE BENEFITS,,,,,7/1/2018,,,,,,,,,,
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,08/15/2018 PAYROLL - LABOR DIS,0,0,1.38,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,9/15/2018 PAYROLL LABOR DISTRI,0,0,2402.42,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,10/15/2018 PAYROLL,0,0,2402.27,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,11/15/2018 PAYROLL - LABOR DIS,0,0,2402.26,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,12/15/2018 PAYROLL - LABOR DIS,0,0,2402.27,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,1/15/2019 PAYROLL LAB DIST,0,0,2402.26,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,2/15/2019 PAYROLL - LABOR DIST,0,0,2402.26,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,3/15/2019 PAYROLL - LABOR DIST,0,0,2402.27,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,4/15/2019 PR LABOR DIST,0,0,2402.26,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,5/15/2019 PAYROLL - LABOR DIST,0,0,2402.27,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,06/15/2019 PAYROLL LABOR DIST,0,0,139.54,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,99,220,0,361,INSURANCE - LIFE & HEALTH,7/15/2019 CERT/ADM PAYROLL - L,0,0,1.3,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,7/15/2018 CLAS/ADM PAYROLL - L,0,0,40.29,7/31/2018,J,1148, , ,,         ,                              ,                   ,19,12
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,08/15/2018 PAYROLL - LABOR DIS,0,0,159.76,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,9/15/2018 PAYROLL LABOR DISTRI,0,0,353.63,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,10/15/2018 PAYROLL,0,0,283.09,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,11/15/2018 PAYROLL - LABOR DIS,0,0,334.46,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,12/15/2018 PAYROLL - LABOR DIS,0,0,308.97,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,1/15/2019 PAYROLL LAB DIST,0,0,250.98,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,2/15/2019 PAYROLL - LABOR DIST,0,0,334.46,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,3/15/2019 PAYROLL - LABOR DIST,0,0,232.47,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,4/15/2019 PR LABOR DIST,0,0,320.11,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,5/15/2019 PAYROLL - LABOR DIST,0,0,323.93,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,06/15/2019 PAYROLL LABOR DIST,0,0,435.46,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,99,220,0,364,FICA CONTRIBUTION,7/15/2019 CERT/ADM PAYROLL - L,0,0,61.57,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,08/15/2018 PAYROLL - LABOR DIS,0,0,521.79,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,9/15/2018 PAYROLL LABOR DISTRI,0,0,699.81,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,10/15/2018 PAYROLL,0,0,557.01,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,11/15/2018 PAYROLL - LABOR DIS,0,0,557,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,12/15/2018 PAYROLL - LABOR DIS,0,0,557,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,1/15/2019 PAYROLL LAB DIST,0,0,557,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,2/15/2019 PAYROLL - LABOR DIST,0,0,557,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,3/15/2019 PAYROLL - LABOR DIST,0,0,557,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,4/15/2019 PR LABOR DIST,0,0,557,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,5/15/2019 PAYROLL - LABOR DIST,0,0,557,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,06/15/2019 PAYROLL LABOR DIST,0,0,1295.49,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,7/15/2019 CERT/ADM PAYROLL - L,0,0,556.44,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,100,99,220,0,365,RETIREMENT - TRS,PERS/TRS On Behalf Allocation,0,0,10236.6,6/30/2019,J,1320, , ,,         ,                              ,                   ,19,413
Copper River School District,19,100,99,220,0,366,RETIREMENT - PERS,7/15/2018 CLAS/ADM PAYROLL - L,0,0,115.87,7/31/2018,J,1148, , ,,         ,                              ,                   ,19,12
Copper River School District,19,100,99,220,0,366,RETIREMENT - PERS,08/15/2018 PAYROLL - LABOR DIS,0,0,294.44,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,100,99,220,0,366,RETIREMENT - PERS,9/15/2018 PAYROLL LABOR DISTRI,0,0,850.67,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,99,220,0,366,RETIREMENT - PERS,10/15/2018 PAYROLL,0,0,694.28,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,99,220,0,366,RETIREMENT - PERS,11/15/2018 PAYROLL - LABOR DIS,0,0,843.22,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,99,220,0,366,RETIREMENT - PERS,12/15/2018 PAYROLL - LABOR DIS,0,0,769.89,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,99,220,0,366,RETIREMENT - PERS,1/15/2019 PAYROLL LAB DIST,0,0,603.2,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,99,220,0,366,RETIREMENT - PERS,2/15/2019 PAYROLL - LABOR DIST,0,0,843.22,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
